@relation Musk.pre.arff

@attribute att01 {MUSK-jf78,MUSK-jf67,MUSK-jf59,MUSK-jf58,MUSK-jf47,MUSK-jf46,MUSK-jf17,MUSK-j51,MUSK-j33,MUSK-f205,MUSK-f184,MUSK-f159,MUSK-f158,MUSK-f152,MUSK-344,MUSK-333,MUSK-331,MUSK-330,MUSK-323,MUSK-322,MUSK-321,MUSK-316,MUSK-315,MUSK-314,MUSK-311,MUSK-301,MUSK-293,MUSK-292,MUSK-285,MUSK-284,MUSK-273,MUSK-272,MUSK-256,MUSK-254,MUSK-246,MUSK-240,MUSK-238,MUSK-236,MUSK-228,MUSK-227,MUSK-224,MUSK-219,MUSK-213,MUSK-212,MUSK-211,MUSK-190,MUSK-188,NON-MUSK-jp13,NON-MUSK-jp10,NON-MUSK-j97,NON-MUSK-j96,NON-MUSK-j93,NON-MUSK-j90,NON-MUSK-j84,NON-MUSK-j83,NON-MUSK-j81,NON-MUSK-j148,NON-MUSK-j147,NON-MUSK-j146,NON-MUSK-j130,NON-MUSK-j129,NON-MUSK-j100,NON-MUSK-f209,NON-MUSK-f164,NON-MUSK-f161,NON-MUSK-f150,NON-MUSK-334,NON-MUSK-327,NON-MUSK-320,NON-MUSK-319,NON-MUSK-318,NON-MUSK-309,NON-MUSK-308,NON-MUSK-305,NON-MUSK-297,NON-MUSK-296,NON-MUSK-295,NON-MUSK-290,NON-MUSK-289,NON-MUSK-288,NON-MUSK-286,NON-MUSK-271,NON-MUSK-257,NON-MUSK-253,NON-MUSK-249,NON-MUSK-247,NON-MUSK-232,NON-MUSK-226,NON-MUSK-220,NON-MUSK-208,NON-MUSK-200,NON-MUSK-199}
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute att1201 numeric
@attribute att1211 numeric
@attribute att1221 numeric
@attribute att1231 numeric
@attribute att1241 numeric
@attribute att1251 numeric
@attribute att1261 numeric
@attribute att1271 numeric
@attribute att1281 numeric
@attribute att1291 numeric
@attribute att1301 numeric
@attribute att1311 numeric
@attribute att1321 numeric
@attribute att1331 numeric
@attribute att1341 numeric
@attribute att1351 numeric
@attribute att1361 numeric
@attribute att1371 numeric
@attribute att1381 numeric
@attribute att1391 numeric
@attribute att1401 numeric
@attribute att1411 numeric
@attribute att1421 numeric
@attribute att1431 numeric
@attribute att1441 numeric
@attribute att1451 numeric
@attribute att1461 numeric
@attribute att1471 numeric
@attribute att1481 numeric
@attribute att1491 numeric
@attribute att1501 numeric
@attribute att1511 numeric
@attribute att1521 numeric
@attribute att1531 numeric
@attribute att1541 numeric
@attribute att1551 numeric
@attribute att1561 numeric
@attribute att1571 numeric
@attribute att1581 numeric
@attribute att1591 numeric
@attribute att1601 numeric
@attribute att1611 numeric
@attribute att1621 numeric
@attribute att1631 numeric
@attribute att1641 numeric
@attribute att1651 numeric
@attribute att1661 numeric
@attribute class {0,1}

@data
NON-MUSK-j146,0.47482,0.70707,0.81526,0.32353,0,0.59375,0.10677,0.71599,0.35279,0.5239,0.48028,0.62069,0.5537,0.68333,0.57724,0.06647,0.07714,0.5898,0.53663,0.40891,0.7247,0.1497,0.64932,0.9712,0.53371,0.11852,0.70994,0.11897,0.3053,0.60922,0.47727,0.97945,0.02332,0.6644,0.07833,0.24727,0.04261,0.13165,0.408,0.51622,0.86397,0.50568,0.49891,0.5967,0.55526,0.25607,0.01124,0.73537,0.60356,0.5154,0.66179,0.1983,0.29589,0.46853,0.59677,0.32225,0.17544,0.75433,0.4548,0.62037,0.09855,0.69565,0.19553,0.72902,0.10487,0.26702,0.00234,0.59773,0.11799,0.73056,0.85992,0.49194,0.52967,0.63111,0.62624,0.09524,0.0978,0.52941,0.61212,0.50698,0.66213,0.11957,0.69352,0.73926,0.65679,0.09769,0.9595,0.28302,0.39781,0.65893,0.62432,0.82888,0.00847,0.42857,0.29646,0.05172,0.40884,0.03636,0.60591,0.14872,0.81544,0.55298,0.58673,0.49398,0.57289,0.40987,0.09763,0.41739,0.57044,0.49713,0.49864,0.69729,0.58151,0.48634,0.64823,0.62415,0.69451,0.12139,0.10294,0.65156,0.5305,0.47165,0.56341,0.21495,0.96599,0.71823,0.57598,0.65427,0.49569,0.02353,0.54701,0.47419,0.70884,0.63636,0.6777,0.51198,0.1447,0.56881,0.52083,0.53753,0.6203,0.2865,0.09434,0.03323,0.0028,0.4755,0.17188,0.89552,0.95238,0.64658,0.05149,0.00717,0.00313,0.58431,0.82026,0.65161,0.02036,0.22727,0.71795,0.375,0.20317,0.41734,0.2809,0.77564,0.77059,0.58958,0
NON-MUSK-j146,0.36691,0.07744,0.49398,0.33824,0.00282,0.65365,0.01042,0.62053,0.01857,0.50996,0.76334,0.50192,0.61814,0.99048,0.79946,0.11782,0.26,0.56763,0.54257,0.48256,0.26923,0.00599,0.29638,0.98953,0.56461,0.16296,0.21271,0.01608,0.28972,0.59466,0.00325,0.14384,0.25364,0.63492,0.01305,0.49818,0.06015,0.22969,0.636,0.16757,0.38603,0.36364,0.56863,0.98585,0.85263,0.50993,0.73034,0.20356,0.65479,0.46612,0.3766,0.0085,0.07397,0.35431,0.55914,0.45114,0.02256,0.02076,0.52825,0.55787,0.10725,0.03261,0.49721,0.7482,0.13109,0.37696,0.00234,0.53541,0.63422,0.45278,0.39689,0.43548,0.61319,0.81333,0.53218,0.09524,0.02934,0.87185,0.52323,0.45814,0.09751,0.00815,0.4224,0.64756,0.57778,0.03342,0.47975,0.14465,0.27007,0.67749,0,0.2139,0.03955,0.39881,0.10619,0.69212,0.50552,0.03117,0.67488,0.01538,0.31879,0.30132,0.68622,0.86265,0.93095,0.48927,0.06805,0.29855,0.54965,0.70115,0.52846,0.28601,0.06569,0.06831,0.67478,0.53303,0.68735,0.0578,0.02206,0.05949,0.51989,0.47423,0.59268,0.5296,0.02721,0.58011,0.66912,0.63676,0.55388,0.00294,0.08547,0.18387,0.32329,0.56061,0.92715,0.77844,0.37209,0.98471,0.28385,0.51724,0.45113,0.14601,0.00539,0.01511,0.0028,0.14409,0.13281,0.54328,0.55655,0.23836,0.04878,0.00717,0.00313,0.47059,0.23529,0.36129,0.03308,0.48737,0.74872,0.36563,0.6781,0.49593,0.11985,0.60256,0.66471,0.09121,0
NON-MUSK-j146,0.4964,0.05387,0.39759,0.35662,0.07606,0.64323,0.01302,0.64678,0.01592,0.51394,0.72854,0.50766,0.61098,0.99286,0.83469,0.07855,0.04,0.54324,0.53663,0.48643,0.24899,0.00599,0.28281,1,0.55056,0.17531,0.0663,0.02572,0.2866,0.59951,0.28896,0.97945,0.01749,0.63039,0.08355,0.23636,0.05013,0.18768,0.796,0.27838,0.44853,0.53693,0.57081,0.97406,0.88947,0.49007,0.80524,0.20356,0.65924,0.45791,0.35832,0.00567,0.07397,0.41492,0.56183,0.47193,0.01504,0,0.51977,0.55556,0.0087,0.68207,0.18994,0.74101,0.13109,0.27749,0.00234,0.46742,0.76401,0.45278,0.38132,0.44355,0.5956,0.83111,0.53465,0.07143,0.01467,0.84034,0.52323,0.49767,0.0907,0.00815,0.40472,0.66189,0.55802,0.03599,0.04984,0.17925,0.27737,0.67517,0.55946,0.84492,0.00565,0.38095,0.30531,0.30788,0.48066,0.00779,0.60591,0.02564,0.42953,0.57616,0.70663,0.86265,0.94629,0.44206,0.04734,0.24058,0.54965,0.76149,0.53659,0.26096,0.05596,0.06284,0.67478,0.5467,0.69212,0.0578,0.02206,0.01133,0.52785,0.4768,0.59268,0.17757,0.94558,0.70718,0.65931,0.63676,0.52155,0.07059,0.55556,0.50968,0.31928,0.57197,0.91611,0.53593,0.06718,0.90826,0.28125,0.51927,0.44361,0.28375,0.01887,0.00906,0.0028,0.16427,0.15625,0.44478,0.29762,0.18904,0.0542,0.01075,0.00313,0.51373,0.8366,0.56452,0.01272,0.4596,0.73077,0.41563,0.38259,0.45257,0.2809,0.78846,0.78235,0.58958,0
NON-MUSK-j146,0.43165,0.03704,0.14458,0.38971,0.03944,0.52604,0.55469,0.78043,0.57294,0.38845,0.67053,0.56705,0.64678,0.52143,0.50407,0.22961,0.88286,0.5898,0.55248,0.32946,0.48583,0.51796,0.58597,0.04974,0.00281,0.49383,0.74862,0.27974,0.48287,0.04854,0.00325,0.2089,0.35277,0.22902,0.51958,0.29455,0.78697,0.5098,0.14,0.65135,0.11397,0.55114,0.53159,0.62264,0.59211,0.54967,0.62921,0.55725,0.53898,0.35113,0.45887,0.57507,0.53425,0.70163,0.33065,0.51351,0.65915,0.17301,0.57627,0.2662,0.14783,0.00272,0.56425,0.11031,0.94382,0.25654,0.03271,0.4136,0.61947,0.49167,0.12062,0.02823,0.64176,0.58,0.53218,0.34921,0.64548,0.5021,0.60202,0.61395,0.55556,0.48641,0.49509,0.01719,0.1358,0.509,0.50467,0.6195,0.42701,0.06961,0,0.26203,0.39548,0.4881,0.32743,0.50493,0.79282,0.64156,0.00985,0.61282,0.0906,0.42053,0.61735,0.62892,0.50895,0.43562,0.85799,0.82899,0.42725,0.58908,0.61247,0.55741,0.61071,0.62295,0.21018,0.49431,0.00716,0.65029,0.66422,0.68555,0.01857,0.21392,0.07805,0.42991,0.06122,0.53591,0.46078,0.13348,0.5,0.84706,0.39316,0.62581,0.47992,0.48864,0.54305,0.4012,0.58656,0.53211,0.55208,0.47262,0.44173,0.57851,0.56334,0.59819,0.0056,0.02305,0.36719,0.53433,0.52679,0.72329,0.29539,0.64516,0.33542,0.03529,0.5,0.01935,0.07888,0.32071,0.16923,0.48438,0.73615,0.55827,0.06742,0.55769,0.69118,0.18893,0
NON-MUSK-j146,0.33813,0.22222,0.19679,0.89706,0,0.1901,0.5599,0.5537,0.94695,0.43227,0.72854,0.54598,0.55847,0.51905,0.6206,0.93958,0.93143,0.56319,0.58218,0.35271,0.44332,0.66467,0.61765,0.10209,0.00562,0.46914,0.75414,0.11254,0.44548,0.04126,0.07792,0.91096,0.41108,0.28798,0.35509,0.23636,0,0.60784,0.008,0.70541,0.27941,0.71591,0.50327,0.63443,0.59474,0.77042,0.15356,0.70738,0.53452,0.3614,0.43693,0.84986,0.6,0.51981,0.17742,0.50104,0.66667,0.12803,0.47458,0.34954,0.83478,0.71739,0.29609,0.10072,0.40075,0.29319,0.02103,0.48442,0.00295,0.56944,0.22179,0.12097,0.6044,0.52667,0.50495,0.33333,0.99511,0.56723,0.60404,0.58837,0.57143,0.53533,0.48723,0.70487,0.21235,0.509,0.50156,0.2044,0.53285,0.058,0.09189,0.64171,0.63559,0.56548,0.38938,0.05172,0.00829,0.85195,0.0197,0.64359,0.3255,0.5596,0.65306,0.67952,0.59335,0.61159,0.4497,0.73043,0.42725,0.58621,0.50949,0.51566,0.61314,0.64481,0.20354,0.44191,0.02387,0.55202,0.63971,0.64306,0.01592,0.25258,0.12439,0.50779,0.7415,0.29282,0.4902,0.14661,0.49138,0.46471,0.53846,0.06129,0.48996,0.47538,0.53201,0.32036,0.72351,0.40673,0.66667,0.46653,0.47932,0.65565,0.61995,0.7432,0.0056,0.74352,0.08594,0.59104,0.55655,0.75342,0.29539,0.31541,0.44828,0.47843,0.88235,0.74194,0.20102,0.63636,0.07436,0.425,0.40633,0.50949,0.18727,0.66026,0.75588,0.49511,0
NON-MUSK-j146,0.3741,0.08418,0.50602,0.3125,0,0.54427,0.00521,0.80191,0.0504,0.5,0.51508,0.43295,0.61337,0.6119,0.53388,0.13897,0.29429,0.64745,0.52475,0.44767,0.33198,0.00599,0.18326,0.96859,0.57584,0.15556,0.22652,0.00965,0.37383,0.60922,0.00325,0.15411,0.25948,0.70295,0.01305,0.50182,0.04511,0.23249,0.648,0.16757,0.38971,0.36932,0.52505,0.57783,0.53421,0.35982,0.69663,0.39695,0.66592,0.50719,0.38208,0.01133,0.05479,0.67133,0.6129,0.40541,0.02005,0.02422,0.41808,0.60185,0.25507,0.03804,0.49721,0.72182,0.07491,0.3822,0.00234,0.54674,0.63127,0.45556,0.39689,0.43548,0.56703,0.56444,0.57426,0.12698,0.06112,0.59874,0.44646,0.49535,0.16327,0.00543,0.32024,0.82235,0.62963,0.02571,0.48598,0.56604,0.45255,0.63573,0,0.21925,0.04237,0.4246,0.10619,0.68719,0.3453,0.03377,0.69458,0.01282,0.32886,0.31788,0.53827,0.47952,0.50384,0.56009,0.13609,0.43478,0.57506,0.5431,0.58808,0.22129,0.05596,0.03825,0.66593,0.59681,0.68019,0.04913,0.01716,0.09915,0.52255,0.4768,0.51951,0.53583,0.03741,0.58011,0.60294,0.6674,0.52802,0.00294,0.0812,0.17097,0.48594,0.50758,0.67108,0.78443,0.36951,0.98471,0.22135,0.41988,0.31955,0.14601,0.0027,0.01511,0.0056,0.22478,0.35156,0.5403,0.55952,0.24384,0.04878,0.00358,0.00313,0.47843,0.2451,0.37419,0.04071,0.53788,0.71795,0.3625,0.68074,0.50407,0.11985,0.60256,0.66471,0.08469,0
NON-MUSK-j146,0.3741,0.95286,0.68273,0.69485,0,0.65365,0.00781,0.80907,0.03714,0.4741,0.49652,0.43103,0.62053,0.62143,0.4878,0.12991,0.01714,0.63193,0.53663,0.47674,0.30769,0.00599,0.20814,0.3377,0.5,0.18765,0.16575,0.30868,0.97508,0.60922,0.00325,0.36986,0.2828,0.73016,0.01044,0.50182,0.03258,0.23249,0.488,0.17568,0.95221,0.46307,0.54248,0.59434,0.53684,0.37969,0.01124,0.34606,0.68597,0.47023,0.37112,0.0085,0.07123,0.64103,0.97043,0.41788,0.01003,0.91003,0.9209,0.59722,0.02609,0.56793,0.50838,0.69305,0.08989,0.39791,0.00234,0.45892,0.48968,0.46111,0.85603,0.67339,0.54066,0.56667,0.53713,0.11111,0.02689,0.60294,0.45051,0.51628,0.14286,0.00543,0.31631,0.6447,0.58025,0.03599,0.91277,0.71069,1,0.63341,0.40811,0.2139,0.11299,0.39683,0.12832,0.6798,0.25691,0.01299,0.54187,0.00769,0.97987,0.34768,0.53571,0.5012,0.50895,0.5515,0.09763,0.36522,0.53349,0.52874,0.57724,0.21921,0.05109,0.04645,0.67257,0.57175,0.67542,0.0896,0.01961,0.16147,0.51194,0.91753,0.75854,0.54206,0.38435,0.56906,0.64706,0.67834,0.54526,0.00294,0.0641,0.14839,0.46586,0.50189,0.66887,0.48204,0.09302,0.263,0.27344,0.42191,0.32143,0.25069,0.01348,0.01208,0.02521,0.02594,0.41406,0.68657,0.84524,0.14247,0.05691,0.16487,0.08464,0.80784,0.44118,0.76129,0.03562,0.65909,0.68462,0.39375,0.69129,0.52304,0.10861,0.60897,0.67941,0.08795,0
NON-MUSK-j146,0.47482,0.70034,0.82731,0.36765,0,0.64844,0.17188,0.60143,0.12732,0.51394,0.59629,0.58429,0.54415,0.62619,0.50949,0.14199,0.01429,0.51441,0.59802,0.48837,0.65182,0.12575,0.70814,0.99738,0.54213,0.37531,0.70718,0.09968,0.29283,0.59951,0.40584,0.97945,0.02041,0.61905,0.07833,0.24727,0.04762,0.12045,0.412,0.52162,0.86397,0.5142,0.56645,0.65802,0.53684,0.48124,0.00749,0.41221,0.68151,0.45996,0.61243,0.13031,0.47945,0.40793,0.55376,0.48441,0.23308,0.74048,0.53107,0.55787,0.01449,0.69293,0.18994,0.74101,0.13483,0.26702,0.00234,0.60623,0.12979,0.73611,0.86381,0.49597,0.50769,0.56667,0.45297,0.07143,0.01222,0.61765,0.62222,0.50698,0.55102,0.14946,0.69941,0.66189,0.55556,0.2365,0.95639,0.37421,0.26642,0.67749,0.60811,0.83422,0.00565,0.35913,0.29204,0.0665,0.48343,0.00779,0.62069,0.17949,0.81544,0.5596,0.48469,0.56867,0.55754,0.53004,0.05325,0.12464,0.49423,0.49138,0.52304,0.68685,0.54745,0.54918,0.67478,0.54897,0.69212,0.23988,0.21569,0.64306,0.53316,0.48196,0.6,0.20249,0.95918,0.71271,0.66176,0.63239,0.5194,0.06176,0.54701,0.4871,0.55422,0.5303,0.62252,0.51497,0.10594,0.56881,0.70052,0.69168,0.67857,0.30028,0.08625,0.00906,0.0056,0.1902,0.17188,0.89851,0.95238,0.64658,0.05149,0.01075,0.00313,0.58824,0.8268,0.65161,0.01272,0.39394,0.72564,0.375,0.21108,0.42818,0.28464,0.78205,0.77059,0.59283,0
NON-MUSK-j146,0.42446,0.02694,0.1004,0.95221,0,0.42188,0.56771,0.53938,0.83024,0.3008,0.80742,0.50958,0.57518,0.96905,0.89702,0.10272,0.94286,0.54989,0.6,0.4438,0.46761,0.71557,0.61538,0.09424,0.00562,0.5037,0.70166,0.37299,0.45483,0.02184,0.00649,0.20548,0.38484,0.13605,0.36554,0.30545,0,0.80112,0.208,0.57568,0.07721,0.54545,0.40087,0.99764,0.85,0.4128,0.24345,0.61578,0.60802,0.37782,0.41133,0.82153,0.58082,0.44522,0.25269,0.44075,0.6416,0.16609,0.51695,0.19907,0.73043,0,0.55866,0.00719,0.41199,0.25654,0.00234,0.40793,0.61062,0.39444,0.07393,0.02419,0.68791,0.74889,0.60396,0.06349,0.9511,0.81513,0.58182,0.58837,0.50794,0.56522,0.48134,0.83381,0.10864,0.55527,0.41745,0.31132,0.66058,0.03944,0,0.26203,0.56215,0.42063,0.28761,0.50985,0.10221,0.97662,0.03941,0.58718,0.06711,0.42053,0.82398,0.93012,0.96419,0.48927,0.17456,0.56232,0.55196,0.74713,0.53659,0.54697,0.59611,0.64481,0.26991,0.54897,0.03819,0.73121,0.67647,0.66572,0.01061,0.15464,0.13171,0.51713,0.06463,0.54144,0.35784,0.08972,0.43319,0.38824,0.22222,0.02903,0.49197,0.47538,0.83444,0.50599,0.96641,0.54434,0.61719,0.46045,0.4812,0.58127,0.64151,0.94562,0.0056,0.01441,0.10156,0.41194,0.42262,0.65753,0.27642,0.30824,0.42006,0.03137,0.49673,0.01613,0.03562,0.11616,0.01026,0.47188,0.73615,0.56098,0.06742,0.55769,0.69118,0.17915,0
NON-MUSK-j146,0.43165,0.02694,0.20884,0.39338,0.01972,0.53646,0.55729,0.48449,0.65517,0.55179,0.68445,0.5,0.80191,0.58571,0.57453,0.14804,1,0.54767,0.59604,0.41279,0.44534,0.51796,0.59955,0.00785,0.00281,0.4963,0.75138,0.08682,0.4891,0.26456,0.00325,0.22945,0.35277,0.60317,0.51958,0.28727,0.78446,0.60784,0.196,0.71351,0.125,0.5625,0.69935,0.70755,0.57632,0.61589,0.93633,0.54962,0.59243,0.42916,0.44059,0.56941,0.60822,0.44289,0.33333,0.47609,0.66416,0.12111,0.58757,0.58333,0.27246,0.00272,0.56425,0.34053,0.94757,0.25654,0.00234,0.50708,0.60767,0.58056,0.15953,0.04032,0.74066,0.51556,0.51238,0.11111,0.6846,0.4937,0.58182,0.5907,0.42857,0.50272,0.4558,0.02006,0.34074,0.51928,0.4891,0.31761,0.42701,0.20882,0,0.26738,0.39548,0.71825,0.33186,0.49261,0.79558,0.54805,0.02463,0.64615,0.08725,0.42715,0.625,0.68916,0.62916,0.49142,0.33432,0.66087,0.42032,0.57471,0.53117,0.47182,0.49878,0.59563,0.2677,0.48747,0.00955,0.54335,0.6299,0.63173,0.09549,0.21649,0.14146,0.42991,0.07143,0.53591,0.80147,0.45733,0.78017,0.84412,0.38889,0.6129,0.52008,0.49811,0.55629,0.47006,0.68734,0.77064,0.6901,0.48682,0.47368,0.66667,0.61725,0.59517,0.0056,0.01441,0.03906,0.6,0.55952,0.75616,0.29539,0.65233,0.33856,0.04314,0.51961,0.02258,0.0687,0.7197,0.4,0.49688,0.73615,0.56098,0.06742,0.55769,0.69118,0.18893,0
NON-MUSK-j146,0.4964,0.06061,0.39759,0.92279,0.06197,0.59896,0.02083,0.76372,0.05836,0.53386,0.48028,0.50192,0.55131,0.61429,0.5664,0.04834,0.07143,0.62306,0.44356,0.40504,0.42308,0.00299,0.25339,0.54712,0.47753,0.44198,0.18508,0.0836,0.84112,0.6068,0.1039,0.97945,0.01749,0.678,0.08355,0.23636,0.05013,0.18768,0.8,0.28378,0.45221,0.53693,0.50109,0.5283,0.57895,0.26711,0.78277,0.43766,0.62138,0.5154,0.46069,0.01133,0.08219,0.51049,1,0.67568,0.08772,0.00692,0.65254,0.62731,0.0029,0.68478,0.19553,0.73381,0.10487,0.27749,0.00234,0.46459,0.76106,0.45556,0.38521,0.44355,0.52747,0.61111,0.62871,0.0873,0.02689,0.52941,0.47475,0.49767,0.24717,0.00815,0.40275,0.93696,0.65926,0.10283,0.07788,0.86478,0.9854,0.65661,0.56486,0.84492,0.00847,0.43056,0.30531,0.30296,0.41436,0.00779,0.62562,0.03333,0.44295,0.57616,0.59184,0.46024,0.52174,0.43562,0.04734,0.36232,0.57044,0.53736,0.57724,0.30898,0.09489,0.05464,0.64381,0.62187,0.66587,0.45665,0.15441,0.06799,0.52255,0.83763,0.62195,0.17757,0.94898,0.70718,0.58333,0.65646,0.49569,0.04118,0.55983,0.50323,0.5261,0.54924,0.66004,0.53892,0.06718,0.91131,0.3099,0.52738,0.38158,0.2865,0.01887,0.00906,0.0056,0.01441,0.14063,0.44776,0.30952,0.24658,0.05691,0.0681,0.0627,0.5098,0.8366,0.56774,0.01527,0.28788,0.73077,0.41875,0.38259,0.44986,0.27715,0.78846,0.78235,0.58632,0
NON-MUSK-j146,0.3741,0.94949,0.69478,0.31618,0,0.67448,0.01042,0.84487,0.01326,0.50398,0.56845,0.54023,0.53938,0.62857,0.52304,0.15408,0.01429,0.55432,0.81782,0.48256,0.27935,0.00898,0.34842,0.98168,0.5618,0.13827,0.16298,0.07074,0.3053,0.58495,0.00325,0.37329,0.27697,0.60771,0.01305,0.50182,0.06266,0.23249,0.484,0.17027,0.95956,0.46307,0.54031,0.64623,0.66053,0.45695,0.00749,0.18321,0.98886,0.49076,0.34369,0.01133,0.11233,0.39161,0.54032,0.34927,0.01253,0.89619,0.56497,0.5625,0.08696,0.56793,0.50838,0.7506,0.14981,0.39267,0.00234,0.45892,0.49558,0.45833,0.86381,0.68548,0.49231,0.58222,0.50495,0.0873,0.01222,0.62185,0.72525,0.55349,0.10431,0.00815,0.40079,0.6361,0.62469,0.03599,0.90966,0.28616,0.23358,0.68445,0.3973,0.20856,0.04237,0.38095,0.12832,0.68473,0.53591,0.01039,0.56158,0.01026,0.97987,0.33444,0.47959,0.53976,0.54987,0.5515,0.07101,0.17391,0.55196,0.81609,0.81572,0.31106,0.09489,0.11475,0.67257,0.53531,0.68735,0.03757,0.02206,0.10482,0.51459,0.48711,0.60732,0.53894,0.38095,0.57459,0.66422,0.62144,0.57759,0.00294,0.07265,0.16129,0.34337,0.44886,0.64459,0.48204,0.09302,0.27829,0.34635,0.6146,0.52632,0.24518,0.01348,0.01208,0.0056,0.12968,0.14844,0.68657,0.84524,0.14247,0.0542,0.01075,0.00313,0.81961,0.43791,0.76774,0.02799,0.37879,0.74872,0.4,0.68865,0.51491,0.10861,0.60897,0.67647,0.09121,0
NON-MUSK-j146,0.48201,0.7037,0.83133,0.19485,0,0.70313,0.02083,0.93795,0.02122,0.57371,0.48956,0.49617,0.49403,0.63333,0.55014,0.07855,0.02286,0.59424,0.77822,0.44767,0.27733,0.00599,0.21493,0.64398,0.73876,0.24691,0.70166,0.10932,0.42991,0.57767,0.38961,0.97945,0.02332,0.4966,0.07833,0.24727,0.02256,0.11765,0.416,0.51351,0.87132,0.5142,0.50327,0.60613,0.61842,0.36424,0.00375,0.26209,0.99109,0.5154,0.37477,0.00567,0.08493,0.38228,0.56183,0.43659,0.12782,0.74048,0.64407,0.64352,0.0058,0.69022,0.18994,0.71942,0.17228,0.26702,0.00234,0.60623,0.13569,0.73611,0.8677,0.50403,0.44615,0.58444,0.58168,0.06349,0.00978,0.59244,0.63636,0.58837,0.11791,0.01087,0.32417,0.63324,0.65926,0.06684,0.95639,0.29874,0.16058,0.69838,0.60811,0.83422,0.00847,0.45635,0.29204,0.0665,0.51934,0.00779,0.63054,0.07949,0.82215,0.5596,0.49745,0.49398,0.5422,0.51288,0.05917,0.23478,0.57506,0.71264,0.79404,0.20459,0.04136,0.05191,0.6615,0.63781,0.93556,0.19364,0.16667,0.63456,0.57029,0.58763,0.66341,0.20249,0.95918,0.71823,0.63235,0.56674,0.55388,0.07353,0.54701,0.4871,0.43373,0.49432,0.66004,0.51497,0.10594,0.56881,0.30208,0.57606,0.38158,0.27824,0.03235,0.00604,0.0028,0.01441,0.14063,0.89851,0.95238,0.6411,0.05149,0.02509,0.00313,0.59608,0.82353,0.65484,0.01272,0.09848,0.64872,0.37188,0.21372,0.42818,0.28464,0.78205,0.77353,0.59283,0
