@relation 'Libras Movement.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.69195,0.51724,0.69565,0.51562,0.69635,0.51886,0.69266,0.51888,0.69124,0.52381,0.6907,0.52532,0.68764,0.52866,0.67442,0.51923,0.66432,0.50962,0.65877,0.52396,0.65872,0.5505,0.6713,0.54753,0.69397,0.44898,0.71338,0.58872,0.7263,0.6169,0.72548,0.57142,0.7338,0.5258,0.71712,0.51839,0.70802,0.55,0.69867,0.54072,0.70713,0.52287,0.72544,0.50671,0.73838,0.54026,0.74028,0.52547,0.73159,0.44915,0.73563,0.43989,0.74259,0.55484,0.74715,0.53774,0.72892,0.5109,0.72941,0.52469,0.7177,0.56,0.70884,0.61225,0.69321,0.61236,0.70504,0.60784,0.71528,0.59078,0.71591,0.58951,0.7259,0.54217,0.72386,0.45549,0.71908,0.4656,0.70737,0.57751,0.6824,0.59816,0.67303,0.59037,0.68432,0.58893,0.68119,0.56836,0.67899,0.58839,9
0.69886,0.47649,0.69794,0.475,0.69406,0.47799,0.68808,0.48428,0.68664,0.49207,0.67907,0.49367,0.67832,0.49362,0.66512,0.47115,0.65962,0.47436,0.66351,0.50479,0.66587,0.51466,0.67362,0.48853,0.70044,0.42602,0.72186,0.59155,0.72845,0.57465,0.72548,0.52381,0.7338,0.49354,0.72456,0.5117,0.71318,0.48333,0.71733,0.47883,0.72295,0.48693,0.74055,0.51006,0.74327,0.4933,0.73544,0.45223,0.72922,0.41526,0.72874,0.42896,0.72665,0.50001,0.72665,0.46541,0.71754,0.4673,0.72941,0.51852,0.71531,0.5323,0.70406,0.55102,0.70492,0.57585,0.70982,0.57984,0.72222,0.58502,0.71136,0.5216,0.72377,0.46988,0.73013,0.43193,0.72957,0.4656,0.70737,0.5228,0.68025,0.52454,0.67091,0.55121,0.68228,0.58601,0.67921,0.55764,0.66732,0.53034,9
0.67127,0.49216,0.67506,0.49375,0.67352,0.4937,0.67202,0.50001,0.67051,0.50158,0.66745,0.50633,0.66434,0.50636,0.65582,0.51603,0.65024,0.51603,0.64692,0.51757,0.64678,0.53095,0.65742,0.5377,0.68535,0.46173,0.70276,0.59436,0.71121,0.59436,0.71242,0.56547,0.71991,0.50323,0.69479,0.47826,0.68734,0.49667,0.68267,0.52442,0.69657,0.52615,0.70781,0.48658,0.71393,0.48993,0.71845,0.49362,0.71259,0.44068,0.70574,0.40164,0.7016,0.46451,0.71298,0.48113,0.70842,0.49533,0.70823,0.49383,0.68899,0.48308,0.68019,0.53353,0.67916,0.59551,0.68825,0.59664,0.69212,0.54756,0.68181,0.50308,0.70021,0.4729,0.70711,0.44241,0.69602,0.4418,0.67368,0.49241,0.65021,0.51226,0.6518,0.56929,0.65988,0.58018,0.65347,0.52546,0.65175,0.51451,9
0.68276,0.52978,0.68421,0.525,0.68494,0.5283,0.68349,0.53146,0.68203,0.53651,0.67907,0.53798,0.67599,0.5414,0.66745,0.54808,0.65962,0.54487,0.6398,0.51118,0.63246,0.52444,0.63658,0.55082,0.65949,0.47704,0.66666,0.58028,0.67888,0.57183,0.67973,0.55358,0.69676,0.55806,0.67494,0.53512,0.66151,0.49,0.66401,0.49837,0.67547,0.52615,0.69773,0.52348,0.69682,0.48658,0.71116,0.4586,0.70546,0.41808,0.71724,0.43989,0.71299,0.50323,0.72209,0.46541,0.71298,0.47041,0.71999,0.52777,0.70573,0.54461,0.68258,0.55393,0.67916,0.57585,0.68105,0.57423,0.70139,0.59078,0.69545,0.55247,0.70021,0.46687,0.7113,0.41885,0.7065,0.4365,0.70106,0.54711,0.68025,0.56441,0.66879,0.55121,0.67414,0.55394,0.66535,0.53351,0.65758,0.52243,9
0.34942,0.49843,0.35469,0.5,0.35388,0.50314,0.35091,0.5063,0.34792,0.51428,0.34186,0.51266,0.33799,0.51592,0.32791,0.52244,0.31925,0.52244,0.3128,0.52716,0.31264,0.53747,0.33102,0.54098,0.38362,0.46939,0.4034,0.60845,0.40948,0.60563,0.41176,0.57737,0.40047,0.53225,0.35236,0.51839,0.31525,0.52334,0.288,0.49186,0.30606,0.47385,0.34256,0.55033,0.35941,0.53355,0.3665,0.50636,0.3658,0.45763,0.37241,0.45355,0.38268,0.54516,0.38269,0.54717,0.36446,0.52025,0.34588,0.52777,0.31101,0.5323,0.2864,0.58309,0.27401,0.6264,0.29016,0.54901,0.30556,0.58502,0.29773,0.57716,0.34262,0.51807,0.34938,0.46859,0.33334,0.48677,0.31158,0.59271,0.29614,0.53681,0.26752,0.61747,0.29735,0.5831,0.30693,0.56569,0.3035,0.56464,9
0.48046,0.48589,0.48741,0.48125,0.4863,0.48112,0.48165,0.48743,0.48848,0.46985,0.48605,0.46519,0.4592,0.48727,0.43953,0.4359,0.45071,0.47115,0.42179,0.48882,0.39857,0.42997,0.43288,0.47213,0.4569,0.40816,0.45647,0.51267,0.46768,0.51549,0.4488,0.49405,0.42592,0.39032,0.3995,0.42808,0.35917,0.42999,0.33333,0.41043,0.34828,0.4183,0.37531,0.39597,0.36675,0.41611,0.36894,0.39809,0.3943,0.33899,0.37931,0.347,0.38268,0.36129,0.39636,0.3868,0.37813,0.39876,0.36235,0.38272,0.33493,0.44,0.34845,0.47522,0.33255,0.51966,0.33333,0.45938,0.36574,0.48704,0.35682,0.45061,0.38115,0.43072,0.39121,0.37435,0.38994,0.3836,0.36,0.44682,0.32403,0.48159,0.32059,0.50602,0.33605,0.4519,0.34455,0.49598,0.34825,0.48813,9
0.45978,0.41379,0.46224,0.41562,0.46348,0.41509,0.46101,0.4151,0.45622,0.42222,0.45349,0.42089,0.44988,0.42675,0.44187,0.42949,0.43662,0.41987,0.43128,0.41853,0.43198,0.42346,0.44907,0.42951,0.48491,0.38265,0.49894,0.53239,0.50646,0.48451,0.5098,0.49106,0.50231,0.47097,0.47395,0.43144,0.45221,0.42999,0.43467,0.44625,0.44327,0.45752,0.45087,0.36241,0.47677,0.45637,0.49757,0.41401,0.50594,0.37288,0.50804,0.36066,0.50114,0.42258,0.49658,0.43396,0.48064,0.38319,0.46823,0.43827,0.45933,0.44,0.45585,0.49271,0.44262,0.5281,0.43645,0.52941,0.45138,0.50721,0.45,0.48456,0.48822,0.4247,0.5,0.3822,0.49056,0.39153,0.46526,0.46201,0.42918,0.4908,0.41613,0.45482,0.43381,0.47522,0.44555,0.52546,0.45331,0.50132,9
0.50345,0.51097,0.50801,0.50937,0.50456,0.51572,0.51147,0.49686,0.51383,0.49523,0.50931,0.5,0.50349,0.49999,0.48837,0.49679,0.46714,0.5064,0.44787,0.45048,0.4463,0.50489,0.4676,0.51147,0.51294,0.44133,0.53291,0.57747,0.53232,0.58591,0.52069,0.50595,0.52547,0.53225,0.50869,0.50167,0.49613,0.50667,0.48267,0.51466,0.48813,0.50654,0.49622,0.5,0.49632,0.43289,0.50243,0.44268,0.51069,0.43503,0.52184,0.41531,0.52392,0.49355,0.52164,0.48113,0.50114,0.47664,0.48941,0.50617,0.46172,0.48615,0.45346,0.57435,0.45199,0.58989,0.45803,0.58823,0.46991,0.56485,0.46364,0.52469,0.49036,0.48495,0.49373,0.41099,0.48847,0.43916,0.4779,0.5228,0.45279,0.54294,0.44799,0.56326,0.45621,0.5656,0.45742,0.5496,0.44358,0.50132,9
0.51955,0.44828,0.52174,0.44688,0.52284,0.44654,0.51835,0.45284,0.51613,0.45715,0.50931,0.45886,0.50583,0.46179,0.49768,0.46474,0.48826,0.46795,0.48341,0.46965,0.4821,0.47558,0.50232,0.47541,0.54095,0.41072,0.56687,0.54366,0.57327,0.54647,0.56863,0.52083,0.55556,0.49677,0.51117,0.40468,0.49096,0.41001,0.47733,0.49186,0.50396,0.47385,0.5214,0.45638,0.51833,0.47987,0.50971,0.38217,0.51069,0.35029,0.52874,0.41257,0.5467,0.4742,0.55353,0.46541,0.53303,0.46107,0.49647,0.45061,0.47608,0.42154,0.45585,0.47814,0.46136,0.57865,0.46763,0.56863,0.48148,0.54467,0.46818,0.50925,0.4818,0.46385,0.47699,0.39005,0.4717,0.4418,0.46105,0.50152,0.43133,0.52147,0.41826,0.54217,0.4277,0.55102,0.4297,0.54155,0.42024,0.46702,9
0.57012,0.50157,0.57209,0.5,0.57078,0.50628,0.55964,0.51572,0.54609,0.45397,0.54187,0.45569,0.54778,0.52229,0.55349,0.52244,0.54929,0.51603,0.53791,0.51757,0.52744,0.52444,0.52315,0.53442,0.54957,0.41326,0.57962,0.60845,0.59483,0.58872,0.59259,0.55953,0.58797,0.51613,0.54591,0.50502,0.50647,0.45334,0.49866,0.45602,0.51451,0.47713,0.55163,0.52685,0.57946,0.51007,0.58495,0.49045,0.58432,0.43786,0.58391,0.42896,0.57175,0.52903,0.58087,0.52201,0.57858,0.5109,0.58117,0.5216,0.5622,0.5323,0.54654,0.57726,0.5199,0.61798,0.51558,0.55182,0.53009,0.53603,0.53636,0.57099,0.56316,0.50602,0.56485,0.45027,0.54927,0.45767,0.52211,0.53192,0.48712,0.55521,0.47558,0.58133,0.48065,0.54228,0.4911,0.58445,0.49806,0.55673,9
0.36551,0.65831,0.37071,0.65625,0.37215,0.66038,0.36927,0.66353,0.36636,0.66984,0.36047,0.66771,0.35897,0.67197,0.34884,0.67948,0.34038,0.67948,0.33649,0.6837,0.33413,0.69707,0.35417,0.70491,0.40518,0.59438,0.42463,0.74366,0.42888,0.74366,0.42701,0.73214,0.41898,0.70645,0.37717,0.69565,0.33593,0.72334,0.31467,0.74592,0.32981,0.74509,0.36272,0.71811,0.39365,0.69463,0.3932,0.66879,0.38479,0.60169,0.3885,0.58197,0.3918,0.68065,0.40319,0.65723,0.38725,0.65421,0.37882,0.67284,0.36364,0.68923,0.34129,0.74052,0.32787,0.76967,0.31655,0.7619,0.34722,0.72911,0.32955,0.69753,0.36188,0.6506,0.38494,0.58377,0.36898,0.61111,0.34736,0.7234,0.31544,0.73619,0.31634,0.73796,0.32383,0.73178,0.34258,0.69973,0.33852,0.70712,9
0.38391,0.64577,0.3913,0.64375,0.39041,0.64466,0.3899,0.64781,0.38479,0.65398,0.38139,0.65507,0.37761,0.65924,0.36976,0.66667,0.3615,0.66667,0.35544,0.67094,0.35561,0.68079,0.37268,0.68852,0.42026,0.58163,0.44161,0.73239,0.44397,0.73239,0.43573,0.71726,0.41204,0.69032,0.36476,0.66889,0.33334,0.65666,0.30667,0.65798,0.31134,0.69282,0.34256,0.68121,0.36185,0.65437,0.35922,0.63057,0.35154,0.57345,0.35172,0.54918,0.35079,0.62904,0.35308,0.60691,0.34397,0.6106,0.33883,0.63272,0.31101,0.66461,0.30549,0.7172,0.29977,0.73596,0.31415,0.70868,0.33565,0.68876,0.33864,0.66667,0.37687,0.6265,0.37657,0.57592,0.37107,0.58994,0.34736,0.67478,0.31544,0.67177,0.31634,0.68976,0.33605,0.70555,0.33465,0.69437,0.34046,0.69393,9
0.33793,0.66771,0.34325,0.66875,0.34246,0.6698,0.33945,0.67296,0.3364,0.68254,0.33023,0.68037,0.32634,0.68471,0.3186,0.6923,0.30986,0.6923,0.30331,0.69648,0.30071,0.7101,0.32176,0.71475,0.38578,0.58419,0.40765,0.71268,0.40302,0.71268,0.38998,0.70238,0.375,0.67097,0.33002,0.63544,0.30233,0.64,0.25333,0.67752,0.28233,0.66013,0.31738,0.6208,0.33497,0.63758,0.34465,0.61146,0.34205,0.53672,0.34943,0.52459,0.34396,0.61935,0.35308,0.60377,0.33485,0.62617,0.33412,0.63272,0.30622,0.62769,0.29356,0.67347,0.29274,0.69944,0.29257,0.69467,0.32176,0.69452,0.325,0.66357,0.35117,0.60542,0.35984,0.5445,0.3543,0.55556,0.33684,0.65046,0.30258,0.69018,0.30786,0.70784,0.32383,0.69388,0.32475,0.66487,0.32684,0.65699,9
0.36551,0.65831,0.37071,0.65625,0.37215,0.66038,0.36927,0.66353,0.36636,0.66984,0.36047,0.66771,0.35897,0.67197,0.34884,0.67948,0.34038,0.67948,0.33649,0.6837,0.33413,0.69707,0.35417,0.70491,0.40518,0.59438,0.42463,0.74366,0.42888,0.74366,0.42701,0.73214,0.41898,0.70645,0.37717,0.69565,0.33593,0.72334,0.31467,0.74592,0.32981,0.74509,0.36272,0.71811,0.39365,0.69463,0.3932,0.66879,0.38479,0.60169,0.3885,0.58197,0.3918,0.68065,0.40319,0.65723,0.38725,0.65421,0.37882,0.67284,0.36364,0.68923,0.34129,0.74052,0.32787,0.76967,0.31655,0.7619,0.34722,0.72911,0.32955,0.69753,0.36188,0.6506,0.38494,0.58377,0.36898,0.61111,0.34736,0.7234,0.31544,0.73619,0.31634,0.73796,0.32383,0.73178,0.34258,0.69973,0.33852,0.70712,9
0.38391,0.64577,0.3913,0.64375,0.39041,0.64466,0.3899,0.64781,0.38479,0.65398,0.38139,0.65507,0.37761,0.65924,0.36976,0.66667,0.3615,0.66667,0.35544,0.67094,0.35561,0.68079,0.37268,0.68852,0.42026,0.58163,0.44161,0.73239,0.44397,0.73239,0.43573,0.71726,0.41204,0.69032,0.36476,0.66889,0.33334,0.65666,0.30667,0.65798,0.31134,0.69282,0.34256,0.68121,0.36185,0.65437,0.35922,0.63057,0.35154,0.57345,0.35172,0.54918,0.35079,0.62904,0.35308,0.60691,0.34397,0.6106,0.33883,0.63272,0.31101,0.66461,0.30549,0.7172,0.29977,0.73596,0.31415,0.70868,0.33565,0.68876,0.33864,0.66667,0.37687,0.6265,0.37657,0.57592,0.37107,0.58994,0.34736,0.67478,0.31544,0.67177,0.31634,0.68976,0.33605,0.70555,0.33465,0.69437,0.34046,0.69393,9
0.33793,0.66771,0.34325,0.66875,0.34246,0.6698,0.33945,0.67296,0.3364,0.68254,0.33023,0.68037,0.32634,0.68471,0.3186,0.6923,0.30986,0.6923,0.30331,0.69648,0.30071,0.7101,0.32176,0.71475,0.38578,0.58419,0.40765,0.71268,0.40302,0.71268,0.38998,0.70238,0.375,0.67097,0.33002,0.63544,0.30233,0.64,0.25333,0.67752,0.28233,0.66013,0.31738,0.6208,0.33497,0.63758,0.34465,0.61146,0.34205,0.53672,0.34943,0.52459,0.34396,0.61935,0.35308,0.60377,0.33485,0.62617,0.33412,0.63272,0.30622,0.62769,0.29356,0.67347,0.29274,0.69944,0.29257,0.69467,0.32176,0.69452,0.325,0.66357,0.35117,0.60542,0.35984,0.5445,0.3543,0.55556,0.33684,0.65046,0.30258,0.69018,0.30786,0.70784,0.32383,0.69388,0.32475,0.66487,0.32684,0.65699,9
0.8092,0.59561,0.81007,0.59688,0.81278,0.59434,0.81192,0.60063,0.81106,0.60635,0.80698,0.60759,0.80419,0.60828,0.7907,0.61217,0.76761,0.60576,0.74407,0.59744,0.71599,0.58632,0.7014,0.55409,0.7069,0.44388,0.70913,0.5493,0.7069,0.52394,0.7037,0.47917,0.70603,0.42903,0.68238,0.41472,0.66151,0.42999,0.63733,0.4658,0.62533,0.49674,0.61712,0.52348,0.60636,0.57048,0.59224,0.57961,0.58194,0.54237,0.57701,0.54918,0.57175,0.67097,0.57404,0.66667,0.56036,0.67602,0.55294,0.69136,0.52632,0.69538,0.50358,0.7172,0.46605,0.71348,0.43405,0.67227,0.4213,0.61384,0.39318,0.54321,0.40471,0.46085,0.39958,0.39005,0.38365,0.38095,0.36,0.44682,0.32618,0.46319,0.31847,0.49699,0.32791,0.52186,0.31882,0.52815,0.29766,0.54354,10
0.88735,0.58621,0.89015,0.58438,0.88585,0.58805,0.88761,0.59434,0.88709,0.6,0.88372,0.5981,0.85081,0.5828,0.81163,0.56731,0.78168,0.54808,0.75118,0.53035,0.72793,0.51466,0.71528,0.49509,0.73276,0.42857,0.7431,0.57747,0.73276,0.59999,0.70587,0.61607,0.67825,0.61935,0.61539,0.63544,0.56332,0.66667,0.53334,0.70358,0.52506,0.71241,0.53652,0.69798,0.5379,0.6745,0.51942,0.60509,0.49882,0.50283,0.48046,0.45082,0.45558,0.50001,0.43964,0.44654,0.4123,0.41745,0.38824,0.42593,0.36124,0.44308,0.3389,0.51603,0.31617,0.58147,0.29016,0.62185,0.28472,0.66859,0.25,0.71605,0.26338,0.75602,0.25942,0.71728,0.24948,0.74868,0.22315,0.86323,0.16953,0.85276,0.13801,0.82531,0.13646,0.78426,0.12871,0.7185,0.11284,0.68338,10
0.7931,0.6489,0.79634,0.65312,0.79452,0.65723,0.79358,0.63837,0.79263,0.66349,0.7907,0.65823,0.7902,0.67516,0.77675,0.66987,0.76291,0.66667,0.74644,0.65495,0.73508,0.63193,0.72917,0.59673,0.73491,0.47449,0.73885,0.58028,0.73708,0.55211,0.72548,0.50297,0.72454,0.44838,0.69231,0.43477,0.66408,0.45,0.63733,0.49186,0.62533,0.53268,0.61209,0.57047,0.58925,0.62081,0.57039,0.63057,0.55582,0.58757,0.54712,0.5929,0.5467,0.71613,0.5467,0.71384,0.53303,0.72274,0.52235,0.73148,0.49042,0.72307,0.46301,0.73178,0.44262,0.7163,0.42685,0.68067,0.42593,0.62824,0.40681,0.56481,0.4197,0.48795,0.41632,0.41361,0.40042,0.41005,0.37263,0.47417,0.33691,0.48772,0.32909,0.51807,0.34216,0.53936,0.33664,0.53887,0.31907,0.55937,10
0.12184,0.54232,0.1373,0.525,0.15297,0.50628,0.15826,0.46542,0.1682,0.44762,0.17442,0.39874,0.18881,0.36306,0.20001,0.32052,0.20892,0.28206,0.21564,0.26838,0.22195,0.25408,0.25231,0.25573,0.31466,0.25765,0.35031,0.4,0.37285,0.43661,0.40087,0.45833,0.43056,0.45483,0.43176,0.45484,0.45221,0.49334,0.46934,0.53094,0.50132,0.53594,0.53904,0.52014,0.56235,0.50336,0.57039,0.47453,0.57007,0.42938,0.6,0.37431,0.62414,0.38387,0.65148,0.32076,0.65831,0.28038,0.66588,0.27469,0.66268,0.28615,0.66826,0.36734,0.68384,0.42978,0.73381,0.46218,0.78704,0.48704,0.8159,0.40432,0.86296,0.39157,0.94143,0.3822,0.97275,0.41799,0.97684,0.5076,0.96996,0.52761,0.97028,0.54217,0.97353,0.52478,0.98416,0.46649,0.98249,0.40897,10
0.88506,0.63637,0.88787,0.63438,0.88585,0.64151,0.88532,0.64152,0.88479,0.65079,0.88372,0.6519,0.88111,0.65605,0.8721,0.66346,0.86854,0.66667,0.8673,0.68051,0.86396,0.67753,0.83334,0.64262,0.80603,0.41836,0.79406,0.49859,0.77802,0.56057,0.75816,0.71131,0.75001,0.80322,0.70968,0.80602,0.65634,0.71667,0.58134,0.57329,0.55145,0.43791,0.54408,0.37249,0.54767,0.45302,0.53155,0.5828,0.50356,0.62429,0.48046,0.64481,0.4647,0.70968,0.45103,0.57861,0.41685,0.42991,0.38117,0.34568,0.33253,0.32615,0.29356,0.42566,0.25995,0.57023,0.21103,0.71708,0.21064,0.83574,0.20455,0.8642,0.23769,0.7259,0.24478,0.50261,0.22642,0.37037,0.17895,0.31307,0.11802,0.28834,0.09554,0.35542,0.08961,0.47522,0.07723,0.60321,0.05642,0.78364,10
0.91495,0.59875,0.91762,0.59688,0.91553,0.59748,0.91284,0.59749,0.91244,0.60635,0.91396,0.60759,0.91375,0.61465,0.90466,0.6218,0.89906,0.62499,0.89811,0.6262,0.89738,0.64169,0.90279,0.64917,0.9138,0.55357,0.92569,0.69859,0.9375,0.69578,0.939,0.66667,0.9514,0.64516,0.90571,0.56856,0.85272,0.42667,0.816,0.34528,0.79948,0.29085,0.79345,0.25167,0.77995,0.2953,0.74757,0.36306,0.69833,0.43503,0.65287,0.50546,0.61959,0.68387,0.59453,0.72955,0.57175,0.75079,0.56,0.74692,0.53588,0.69845,0.51313,0.66764,0.48946,0.61517,0.46763,0.53781,0.45602,0.44956,0.42727,0.35803,0.43897,0.28615,0.43306,0.25916,0.41509,0.28836,0.36421,0.41034,0.27467,0.51226,0.20807,0.64157,0.17923,0.80176,0.15247,0.84182,0.14397,0.86807,10
0.88735,0.73668,0.89245,0.72187,0.89041,0.72012,0.88761,0.73585,0.88479,0.75238,0.87907,0.71835,0.86013,0.69108,0.83256,0.65705,0.80281,0.59935,0.77251,0.54952,0.74941,0.48861,0.73611,0.45245,0.74354,0.39031,0.7431,0.52957,0.7306,0.54366,0.71023,0.55358,0.67593,0.57742,0.60298,0.63544,0.54264,0.70666,0.49866,0.76222,0.49076,0.80065,0.5063,0.80872,0.51833,0.81879,0.52427,0.78026,0.52732,0.69491,0.52643,0.65846,0.51025,0.73871,0.49202,0.66352,0.4533,0.60437,0.41176,0.56173,0.36124,0.52308,0.32458,0.53061,0.29977,0.53932,0.28297,0.52381,0.2963,0.4928,0.29091,0.45988,0.32548,0.43373,0.33263,0.39791,0.31027,0.42592,0.26105,0.538,0.19099,0.59509,0.15924,0.66867,0.16497,0.74053,0.16832,0.76943,0.16537,0.80211,10
0.96552,0.72101,0.96567,0.71875,0.96347,0.72641,0.95872,0.72328,0.90783,0.68889,0.87907,0.63291,0.85781,0.56688,0.83954,0.4936,0.83098,0.45513,0.82464,0.45687,0.81146,0.48209,0.7801,0.55409,0.75216,0.54847,0.72611,0.77464,0.69828,0.8338,0.68409,0.84524,0.68982,0.83548,0.65757,0.83278,0.61499,0.78332,0.55466,0.71661,0.52243,0.60131,0.50126,0.49329,0.48899,0.42618,0.47816,0.40128,0.47744,0.36441,0.47586,0.36338,0.44647,0.50646,0.41231,0.61006,0.3713,0.7134,0.34824,0.79939,0.31818,0.84923,0.30071,0.9067,0.2904,0.92697,0.27817,0.91596,0.27083,0.83574,0.23636,0.69753,0.2591,0.55422,0.24686,0.43979,0.21383,0.42857,0.19158,0.51064,0.15236,0.53681,0.13163,0.58735,0.13646,0.66765,0.12475,0.74531,0.11478,0.82058,10
0.95632,0.75235,0.9611,0.74062,0.95434,0.75157,0.95642,0.76101,0.95622,0.76191,0.94419,0.72785,0.91841,0.66879,0.87907,0.59935,0.85445,0.52564,0.83648,0.45687,0.82577,0.42021,0.8264,0.42623,0.84268,0.38775,0.83864,0.55493,0.80604,0.6338,0.75163,0.69643,0.72223,0.74516,0.67494,0.80267,0.64859,0.84,0.63201,0.85668,0.64644,0.86275,0.65742,0.83893,0.65281,0.76846,0.63592,0.63694,0.6152,0.4887,0.6,0.41531,0.58769,0.45161,0.58998,0.42767,0.58087,0.43302,0.57411,0.45061,0.54306,0.4923,0.49403,0.60932,0.43326,0.70225,0.39088,0.7591,0.38195,0.80692,0.36591,0.84259,0.39401,0.80422,0.40586,0.71204,0.40042,0.71429,0.3579,0.7842,0.30042,0.70859,0.2845,0.63554,0.29735,0.5656,0.29902,0.49865,0.29572,0.48549,10
0.98391,0.68339,0.98856,0.68125,0.99086,0.67925,0.96789,0.67925,0.92396,0.62223,0.89303,0.5538,0.86247,0.46816,0.83023,0.39103,0.81221,0.34936,0.80332,0.35783,0.79713,0.36157,0.7801,0.40983,0.74569,0.46429,0.71763,0.70704,0.70043,0.77747,0.69281,0.80654,0.7014,0.80322,0.66998,0.79264,0.62016,0.75,0.55734,0.67101,0.51979,0.56209,0.50377,0.44967,0.50611,0.36913,0.51698,0.33758,0.51781,0.30791,0.51494,0.33061,0.4738,0.49032,0.41458,0.61006,0.34168,0.7134,0.27294,0.81173,0.23923,0.85846,0.23151,0.88339,0.21545,0.84551,0.17026,0.73949,0.17824,0.6196,0.17955,0.51235,0.21841,0.40362,0.23849,0.36125,0.2369,0.37566,0.2021,0.45897,0.14163,0.50613,0.09554,0.60241,0.08758,0.69679,0.07921,0.73994,0.07198,0.77309,10
0.96782,0.76803,0.96567,0.77188,0.96347,0.77987,0.96789,0.77673,0.97005,0.79047,0.96047,0.79114,0.91841,0.77389,0.89303,0.72116,0.8615,0.61539,0.83412,0.52077,0.82577,0.49512,0.8264,0.50164,0.83837,0.43877,0.83651,0.60845,0.81466,0.70704,0.78213,0.7738,0.76158,0.82581,0.72209,0.83611,0.70802,0.84333,0.70134,0.8469,0.70185,0.84968,0.68261,0.81879,0.6357,0.70805,0.58738,0.55095,0.55582,0.43221,0.54943,0.41531,0.55126,0.49677,0.5558,0.49371,0.53075,0.55452,0.49412,0.66049,0.44497,0.76308,0.41527,0.86589,0.39579,0.91574,0.39328,0.91877,0.41203,0.90779,0.39091,0.87345,0.37473,0.72892,0.33473,0.55497,0.2914,0.49735,0.25263,0.538,0.21888,0.55521,0.2208,0.58133,0.24847,0.59767,0.24555,0.6193,0.20428,0.68602,10
0.98391,0.78057,0.99084,0.77188,0.98402,0.77987,0.98624,0.78302,0.99078,0.78096,0.97907,0.79114,0.93473,0.74841,0.89303,0.68269,0.86385,0.63782,0.83886,0.58147,0.82339,0.50164,0.81481,0.44589,0.82328,0.3852,0.83015,0.52394,0.81681,0.57465,0.77341,0.65476,0.75001,0.73226,0.69728,0.79264,0.66151,0.83666,0.63733,0.86971,0.64116,0.87908,0.65239,0.88255,0.64303,0.8792,0.59708,0.78663,0.55819,0.58475,0.53793,0.46448,0.52392,0.45484,0.52164,0.38994,0.51024,0.38942,0.50352,0.41359,0.46172,0.45231,0.38902,0.58892,0.3185,0.72192,0.27338,0.79271,0.28009,0.84438,0.27727,0.85493,0.31477,0.80422,0.31799,0.70157,0.28092,0.65608,0.22315,0.6687,0.16309,0.59203,0.13801,0.53916,0.16701,0.50146,0.18812,0.47989,0.19456,0.47758,10
