@relation Protein.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0,0.48085,0.43103,0.20213,0,0.3951,0.07224,0.19895,0,0.35885,0.22892,0.3986,0.24675,0.13869,0.40541,0.67665,0.1784,0.24051,0.63333,0.84685,0.03298,0.32895,0.54943,0.44558,0.28082,0.50806,0.28035,0.07087,0.70893,1,0.96094,1,0.1118,0.25063,0.22098,0.2446,0.23423,0.50455,0.91768,0.60556,0.46361,0.87582,0.68978,0.45923,0.32955,0.60172,0.58282,0.37015,0.28646,0.62188,0.51974,0.33221,0.87582,0.1118,0.25063,0.19412,0.21091,0.34109,0.07087,0.70893,0.8952,0.96094,1,0.48578,0.45789,0.50398,0.4051,0.59122,0.34722,0.11429,0.32019,0.54113,0.58943,0.68345,0.07059,0.48344,0.47495,0.40099,0.89017,0.1134,0.43762,0.71599,0.93666,1,0,0.1652,0.86768,0,0,0.35484,0,0,0,0,0,0.38578,0.38578,0.42038,0.59205,0.604,0.17308,0.30957,0.53654,0.66397,1,0.57605,0.42891,0.45501,0.52621,0.23123,0.17143,0.21245,0.38366,0.30904,0.28649,0.05902,0.53216,0.50436,0.54194,0.91915,small
0.28807,0,0.27011,0.12234,0,0.24476,0.08745,0.48691,0.47208,0.22488,0.56627,0.65035,0,0.34307,0.5027,0.55689,0.22066,0.44304,0.38333,0.20721,0.01799,0.67368,0.34483,0.30272,0.50342,0.41129,0.39884,0.1811,0.17291,0.19251,0.61914,1,0.06522,0.96992,0.69866,0.66187,0.8964,0.62727,0.67683,0.46944,0.56604,0.39216,0.27737,0.40987,0.71591,0.30946,0.44172,0.6209,0.71875,0.66875,0.35855,0.45973,0.39216,0.06522,0.96992,0.56863,0.49273,0.91085,0.1811,0.17291,0.38865,0.61914,1,0.45514,0.2,0.65517,0.23513,0.76014,0.25,0.06667,0.41067,0.57576,0.48577,0.94484,1,0.60927,0.45098,1,1,0.09278,0.14587,0.38565,0.46833,0.69231,0.35363,0,0.64637,0,0.3609,0,0.09667,0.14553,0.21636,0.28733,0.372,0,0,0,0,0,0.21154,0.83299,0.80233,0.74494,1,0.26236,0.68483,0.32648,0.37107,0.5015,0.1,0.42491,0.65842,0.32362,0.87568,0.45574,0.53216,0.5878,0.90323,1,alfa
0.41975,0.02128,0.58621,0.35106,0.74038,0.21329,0.09886,0.29319,0.33503,0.39234,0.24096,0.28671,0.12987,0.26277,0.24865,0.21557,0.26291,0.25949,0,0.5045,0.24738,0.57368,0.41609,0.30952,0.53082,0.37366,0.37283,0.05512,0.61671,0.56328,0.84766,1,0.02484,0.46867,0.5625,0.64508,0.97748,0.01364,0.43293,0.575,0.55526,0.90196,0.40511,0.40343,0.61364,0.38968,0.40798,0.49254,0.01563,0.41875,0.5,0.5302,0.90196,0.02484,0.46867,0.49412,0.45273,0.98062,0.05512,0.61671,0.65721,0.88672,1,0.52298,0.23158,0.62599,0.32295,0.5,0.43333,0.0254,0.529,0.54545,0.65041,1,0.01569,0.40397,0.54466,0.69307,0.9422,0.04948,0.33973,0.5994,0.68714,0.96703,0.54918,0.18713,0.30094,0,0.69173,0.23502,0.09044,0.2921,0.46998,0.67765,0.974,0.02802,0.05496,0.61253,0.77406,0.898,0.03846,0.23829,0.66113,0.65587,1,0.37072,0.56398,0.33419,0.3522,0.55556,0.0381,0.61172,0.62376,0.57434,1,0.01311,0.41131,0.50934,0.6871,0.95745,AsobreB
0.39506,0.08936,0.33908,0.31383,0.15385,0.22378,0.24335,0.19372,0.16244,0.45933,0.44578,0.25874,0.41558,0.0365,0.4,0.22156,0.24883,0.53797,0.45,0.33333,0.23538,0.33421,0.54943,0.43878,0.40411,0.30914,0.61561,0.10236,0.77233,0.56506,0.72656,0.74251,0.02795,0.5589,0.66741,0.88489,1,0.01364,0.39329,0.45278,0.47709,0.9281,0.47445,0.48498,0.46307,0.56734,0.40798,0.50149,0.01563,0.37813,0.33882,0.36577,0.9281,0.02795,0.57393,0.66078,0.69091,1,0.10236,0.66571,0.66812,0.69531,0.90419,0.41794,0.43158,0.61538,0.39377,0.56081,0.54444,0.02857,0.5174,0.62554,0.79878,1,0.05882,0.43709,0.50763,0.43069,0.87861,0.06186,0.4261,0.62182,0.72553,0.96484,0.36768,0.22515,0.45199,0,0.44361,0.29493,0.0052,0.07692,0.18737,0.44387,0.809,0.26401,0.40086,0.5138,0.73431,0.851,0.85577,0.72098,0.75415,0.85223,1,0.39163,0.55924,0.44216,0.43816,0.54655,0.04286,0.65201,0.83416,0.85131,1,0.01311,0.31579,0.44209,0.49839,0.95319,AsobreB
0.28807,0.04255,0.20115,0.39894,0.38462,0.31469,0.11407,0.39267,0.35533,0.19139,0.12048,0.31469,0.48701,0.07299,0.24324,0.32934,0.37559,0.41139,0.25,0.54054,0.25187,0.37368,0.65747,0.22449,0.41438,0.17473,0.47977,0.03543,0.56196,0.46881,0.77539,1,0.04037,0.53634,0.68304,0.66906,0.93243,0.01364,0.48476,0.58056,0.74394,0.77124,0.33212,0.60944,0.41193,0.53868,0.19632,0.43881,0.01563,0.47188,0.49013,0.61409,0.77124,0.04037,0.53634,0.61961,0.52545,0.94186,0.03543,0.50432,0.57424,0.72656,1,0.46827,0.31316,0.57294,0.36827,0.47297,0.43889,0.04127,0.47332,0.55195,0.71138,0.96403,0.11373,0.77483,0.7037,0.66584,0.9711,0.01649,0.39155,0.62631,0.71593,1,0.11124,0.24269,0.69438,0,0.15038,0.32719,0.04678,0.06237,0.08799,0.84346,0.844,0.22198,0.31897,0.50637,0.60983,0.94,0.03846,0.41752,0.59801,0.6336,1,0.43536,0.54265,0.36504,0.28302,0.59159,0.0619,0.56044,0.78218,0.74927,0.91892,0.01311,0.38402,0.46202,0.57903,0.97872,beta
0.25103,0.02979,0.37931,0.18617,0.5,0.23077,0.11787,0.28272,0.17766,0.39234,0.31325,0.32867,0.42857,0.37956,0.31892,0.38323,0.37559,0.32911,0.23333,0.46847,0.5907,0.40789,0.55862,0.32993,0.4863,0.36828,0.44798,0.00394,0.70605,0.54724,0.80078,0.92814,0.02174,0.50877,0.60268,0.67626,1,0.01364,0.42988,0.61389,0.70081,0.96732,0.41241,0.53219,0.44886,0.45845,0.41104,0.48657,0.01563,0.54063,0.5625,0.66107,0.96732,0.02174,0.4812,0.48235,0.49091,1,0.00394,0.6513,0.66594,0.80078,0.92814,0.47702,0.36316,0.56499,0.29178,0.46622,0.41667,0.02222,0.44548,0.55844,0.6687,1,0.00392,0.53642,0.60131,0.69802,0.87861,0.03505,0.50864,0.65471,0.79271,0.98901,0.18501,0.25146,0.61475,0.14286,0.24812,0.32719,0.11019,0.43763,0.50932,0.69825,0.906,0.06573,0.21013,0.59236,0.86192,0.969,0.00962,0.34216,0.51495,0.61134,1,0.42015,0.56635,0.36247,0.33753,0.48048,0.03333,0.51282,0.63861,0.60641,1,0.00328,0.41131,0.49315,0.7,0.97021,beta
0.32922,0,0.22989,0.42553,0,0.13986,0.15209,0.41885,0.50761,0.28708,0.24096,0.55944,0.12987,0.14599,0.64865,0.23952,0.37559,0.12658,1,0.18018,0.02849,0.79211,0.33103,0.17007,0.66781,0.33065,0.36994,0.0748,0.35735,0.4385,0.70898,0.88024,0.11801,0.57143,0.57589,0.56355,0.54955,0.35455,0.55793,0.68611,0.73315,1,0.12409,0.3691,0.8892,0.29799,0.32515,0.64179,0.40625,0.54688,0.41776,0.13087,1,0.11801,0.17043,0.50588,0.34545,0.6124,0.0748,0.41499,0.53712,0.82617,0.88024,0.35449,0.20263,0.80902,0.33144,0.63176,0.37222,0.12063,0.15777,0.55844,0.59146,0.76019,0.46667,0.13907,0.57734,0.34653,1,0.03711,0.46641,0.58595,0.881,0.95604,0.70258,0,0.29742,0,0.91729,0,0.12474,0.24948,0.47619,0.72091,0.86,0,0,0,0,0,0.18269,0.08961,0.75083,0.91903,1,0.21293,0.609,0.34447,0.3501,0.67267,0.18095,0.02564,0.63861,0.47522,0.45946,0.39016,0.37232,0.41594,0.44516,1,alfa
0.53909,0.05957,0.27586,0.14894,0.20192,0.36014,0.02662,0.36126,0.42132,0.49282,0.16867,0.28671,0.35714,0.20438,0.11351,0.28743,0.25822,0.74051,0,0.12613,0.17091,0.28684,0.54713,0.5034,0.28425,0.3414,0.66474,0.05118,0.95101,0.72371,0.79883,0.87425,0.08075,0.45614,0.42857,0.68585,1,0.02273,0.5,0.63889,0.63612,0.95425,0.45985,0.65451,0.25,0.64756,0.27607,0.40896,0.02604,0.4875,0.55921,0.64094,0.95425,0.08075,0.40351,0.37647,0.38545,1,0.05118,0.91066,0.87118,0.74414,0.87425,0.58643,0.48158,0.27586,0.64023,0.27365,0.26667,0.08254,0.42227,0.45887,0.55488,1,0.07843,0.34106,0.58388,0.60396,0.91908,0.01031,0.60269,0.74439,0.77735,0.98462,0.29859,0.33333,0.43443,0,0.31579,0.38249,0.08628,0.14345,0.72153,0.88774,0.931,0.03017,0.23815,0.32909,0.52615,0.814,0.05769,0.47658,0.51163,0.40891,1,0.5076,0.71801,0.64267,0.19916,0.37538,0.12381,0.51648,0.54208,0.62391,1,0.06557,0.37427,0.52802,0.64516,0.94043,AsobreB
0.68724,0.02979,0.32184,0.29787,0.33654,0.29021,0,0.2199,0.31472,0.59809,0.33735,0.34266,0.4026,0.30657,0.15135,0.04192,0.16432,0.61392,0,0.18919,0.16942,0.40263,0.45747,0.48639,0.50342,0.38172,0.46821,0.02362,0.65994,0.62032,0.79492,0.83234,0.03727,0.35589,0.63616,0.69784,0.96847,0.11818,0.58841,0.41944,0.52022,1,0.46715,0.57082,0.35511,0.59312,0.30368,0.5791,0.13542,0.55625,0.29934,0.40268,1,0.03727,0.35589,0.51765,0.52,0.97287,0.02362,0.65994,0.75983,0.79492,0.83234,0.50109,0.61842,0.31565,0.64873,0.39527,0.19167,0.0381,0.34571,0.60173,0.64837,0.98321,0.07843,0.50662,0.50109,0.66832,0.83815,0.01031,0.33973,0.69806,0.77351,1,0.42272,0.19298,0.42272,0.2,0.47368,0.22581,0.10811,0.19543,0.33747,0.74356,0.91,0.03017,0.0528,0.70064,0.72594,0.819,0.05769,0.70672,0.63289,0.68623,1,0.43536,0.77488,0.5964,0.25996,0.31532,0.05714,0.47253,0.68812,0.59767,0.96216,0.08852,0.44444,0.44583,0.67581,0.88085,AsobreB
0.26337,0.13617,0.25862,0.19681,0.50962,0.24476,0.04183,0.36649,0.24365,0.42105,0.51807,0.33566,0.34416,0.25547,0.2,0.49701,0.3662,0.42405,0.31667,0.17117,0.51424,0.29474,0.46207,0.61905,0.34932,0.41935,0.66474,0.01575,0.35447,0.45989,0.72852,1,0.01863,0.57644,0.68527,0.7482,0.98649,0.00455,0.60976,0.66111,0.68733,0.96732,0.59854,0.55794,0.26989,0.69054,0.33742,0.47164,0.00521,0.675,0.60197,0.63758,0.96732,0.01863,0.54887,0.56078,0.54364,0.98837,0.01575,0.35447,0.56332,0.73437,1,0.48578,0.41579,0.46419,0.41926,0.42905,0.41111,0.01905,0.46636,0.49784,0.69919,0.98082,0.01569,0.43377,0.57734,0.7104,1,0.00206,0.46449,0.68161,0.66219,0.95824,0.33489,0.24269,0.47073,0.22857,0.50376,0.25806,0.01143,0.17775,0.38509,0.80639,0.952,0.20797,0.43534,0.69851,0.88703,0.992,0.01923,0.42974,0.5598,0.54858,1,0.45057,0.62085,0.51414,0.32704,0.49249,0.02857,0.58974,0.60149,0.62974,0.98378,0.01311,0.37037,0.5193,0.72742,1,beta
0.3786,0.05957,0.32184,0.13298,0.40385,0.33217,0.02662,0.1466,0.1066,0.60766,0.04819,0.41958,0.27273,0.18248,0.22703,0.44311,0.49765,0.64557,0.11667,0.28829,0.37931,0.23684,0.62299,0.45578,0.31849,0.26344,0.66763,0.1063,0.55908,0.38146,0.50586,1,0.00621,0.53634,0.69866,0.74101,0.93694,0.02273,0.53354,0.71944,0.80054,0.97386,0.47445,0.6867,0.19602,0.66189,0.18098,0.42687,0.02604,0.5,0.52632,0.7047,0.97386,0.00621,0.59148,0.66275,0.56545,0.94574,0.09449,0.46686,0.46725,0.51367,1,0.6674,0.50263,0.26525,0.71671,0.31757,0.26389,0.00635,0.59629,0.67749,0.79065,0.96643,0.02353,0.30795,0.47059,0.65842,1,0.04742,0.46833,0.52466,0.59885,0.96044,0.15222,0.37135,0.55035,0,0.26316,0.45622,0.32952,0.39189,0.48447,0.56231,0.989,0.15194,0.29634,0.72505,0.86192,0.933,0.02885,0.21589,0.43522,0.51619,1,0.55323,0.67062,0.67866,0.22642,0.33033,0.00952,0.71795,0.75743,0.71137,0.92432,0.01967,0.34893,0.47572,0.72742,1,beta
0.39918,0,0.44828,0.41489,0.75,0.13636,0.11027,0.30366,0.34518,0.27751,0.12048,0.27273,0.31818,0.21168,0.52432,0.29341,0.2723,0.06329,0.16667,0.61261,0.10795,0.65526,0.48736,0.11224,0.63014,0.28495,0.31792,0.03543,0.45533,0.46702,0.63086,0.94012,0.14596,0.69925,0.76116,0.88969,1,0.16818,0.41768,0.45556,0.56873,0.43137,0.23723,0.43562,0.71023,0.39255,0.3589,0.58209,0.19271,0.43437,0.5,0.59396,0.87582,0.14596,0.67419,0.59216,0.64727,1,0.03543,0.45533,0.59389,0.5918,0.94012,0.44201,0.15526,0.80637,0.44759,0.60473,0.32778,0.14921,0.44316,0.42208,0.68902,1,0.30196,0.44371,0.6732,0.9505,0.9422,0.01649,0.35893,0.62332,0.59309,0.95824,0.55738,0.05702,0.39696,0,0.29323,0.09217,0.10083,0.21206,0.50207,0.61998,0.728,0.36638,0.36638,0.37155,0.37552,0.369,0.08654,0.46029,0.97841,0.8664,1,0.34411,0.44787,0.39589,0.37526,0.44144,0.22381,0.65568,0.55693,0.72886,1,0.25246,0.4347,0.55791,0.76129,0.95745,alfa
0.53909,0,0.2069,0.37766,0.23077,0.24825,0.13688,0.43455,0.18274,0.51196,0.43373,0.25175,0.31169,0.43796,0.32432,0.14371,0.16901,0.44937,0,0.32432,0.07946,0.41842,0.47126,0.44558,0.43151,0.35484,0.65029,0.1378,0.55908,0.54545,0.7207,0.78443,0.06832,0.45614,0.59375,0.76019,1,0.04545,0.37195,0.46389,0.51482,0.92157,0.4781,0.47639,0.47159,0.48711,0.41411,0.52239,0.05208,0.42813,0.58882,0.39597,1,0.06832,0.57644,0.52157,0.56727,0.81395,0.1378,0.48991,0.56332,0.7207,0.78443,0.39387,0.5,0.45358,0.54958,0.32432,0.42222,0.18413,0.67053,0.7316,0.70935,0.88489,0.0902,0.35762,0.39651,0.40347,0.93064,0.02062,0.26488,0.43199,0.81574,1,0.54333,0.19152,0.30328,0.34286,0.63158,0.1659,0.30977,0.40852,0.56729,0.83419,0.964,0.17996,0.19289,0.64437,0.67259,0.679,0.10577,0.07943,0.13621,0.51822,1,0.29848,0.81991,0.58098,0.22642,0.65165,0.10476,0.663,0.80693,0.64431,0.74054,0.11475,0.50097,0.47073,0.59032,0.94894,AmaisB
0.24691,0.05532,0.34483,0.06915,0.19231,0.32867,0.12928,0.4555,0.47716,0.41627,0.48193,0.56643,0.30519,0.14599,0.03784,0.32335,0.22066,0.76582,0.11667,0.11712,0.17691,0.35789,0.3977,0.63265,0.26712,0.39785,0.32659,0.0748,0.67147,0.69519,0.70508,0.83832,0.01553,0.60902,0.47768,0.52518,0.96847,0.17273,0.46037,0.65833,0.85445,1,0.59489,0.45923,0.40341,0.39255,0.34356,0.47463,0.19792,0.44688,0.55921,0.73154,1,0.01553,0.39098,0.39412,0.23091,0.97287,0.0748,0.67147,0.87991,0.7832,0.83832,0.43107,0.47368,0.4244,0.27195,0.48986,0.5,0.01587,0.37819,0.43506,0.35569,0.98321,0.04706,0.4106,0.72985,0.77228,1,0.03711,0.47025,0.71151,0.73704,0.94066,0.11827,0.38304,0.57611,0.2,0.15038,0.40553,0.10499,0.1185,0.89648,0.91967,0.919,0.02909,0.16595,0.37792,0.73013,0.832,0.05769,0.51527,0.62458,0.59109,1,0.35741,0.77251,0.35733,0.34801,0.64865,0.02381,0.64103,0.56436,0.23324,0.96216,0.12787,0.36257,0.6538,0.7871,1,AsobreB
0.35802,0.02553,0.33908,0.28191,0.18269,0.41259,0.11787,0.24607,0.15736,0.40191,0.10843,0.41259,0.32468,0.20438,0.21622,0.40719,0.35211,0.55063,0.26667,0.30631,0.43628,0.34474,0.65977,0.2619,0.60616,0.22043,0.49133,0.0315,0.57349,0.48485,0.68555,0.90419,0.00311,0.5188,0.58482,0.70504,0.98649,0.01818,0.52744,0.81944,0.79515,1,0.27372,0.66524,0.38068,0.55301,0.19325,0.65373,0.02083,0.51563,0.63158,0.7349,1,0.00311,0.48872,0.49608,0.52545,0.98837,0.0315,0.61671,0.65502,0.68555,0.90419,0.63239,0.42895,0.33156,0.55241,0.50676,0.26667,0.00317,0.41531,0.48701,0.62398,0.99281,0.03137,0.50331,0.71895,0.71782,1,0.06598,0.64107,0.70553,0.67754,0.87692,0.23653,0.31287,0.51288,0.08571,0.30075,0.29954,0.08732,0.38046,0.45342,0.61071,0.929,0.05711,0.27802,0.69851,0.86088,0.885,0.01923,0.32179,0.53156,0.51215,1,0.52281,0.64929,0.54756,0.36059,0.30931,0.00476,0.47985,0.63366,0.53061,0.98378,0.01639,0.39181,0.4807,0.73548,1,AsobreB
0.46091,0.06809,0.25287,0.14894,0.625,0.24126,0.02281,0.24607,0.1269,0.29665,0.19277,0.45455,0.56494,0.32117,0.16757,0.4491,0.3662,0.63291,0.2,0.17117,0.43478,0.25789,0.61839,0.43537,0.40411,0.30645,0.68208,0.01969,0.36023,0.5098,0.76953,1,0.00311,0.57644,0.625,0.71942,0.97297,0.07727,0.61585,0.64444,0.66577,0.92157,0.40146,0.71459,0.21591,0.71633,0.24233,0.48955,0.08854,0.63438,0.56579,0.68792,0.92157,0.00311,0.54386,0.51765,0.52364,0.97674,0.01969,0.36023,0.6441,0.76953,1,0.56674,0.52368,0.31565,0.68839,0.37162,0.31111,0.00317,0.5406,0.61905,0.70935,0.98561,0.01961,0.38411,0.64924,0.67079,1,0.09897,0.3858,0.52167,0.70633,0.92527,0.274,0.26462,0.51522,0.17143,0.37594,0.31797,0.07173,0.56341,0.76398,0.95572,0.991,0.04741,0.24138,0.52548,0.74268,0.903,0.01923,0.28513,0.36711,0.39069,1,0.55513,0.62322,0.59126,0.27673,0.37538,0.00476,0.54945,0.69307,0.64431,0.96757,0.01639,0.423,0.57534,0.7129,1,beta
0.50617,0.0766,0.3908,0.19149,0.56731,0.26923,0.08745,0.12042,0.20812,0.36842,0.27711,0.22378,0.47403,0.19708,0.17297,0.26946,0.44601,0.43038,0.15,0.45045,0.28336,0.25526,0.71264,0.29592,0.67466,0.22849,0.49422,0.15748,0.48127,0.51337,0.86523,1,0.00932,0.59148,0.65179,0.67626,0.97748,0.03182,0.53354,0.56667,0.66846,0.84967,0.36861,0.69957,0.26136,0.57593,0.21166,0.75522,0.03646,0.5625,0.47368,0.58725,0.84967,0.00932,0.51128,0.57255,0.50364,0.98062,0.15748,0.57349,0.64847,0.83789,1,0.63676,0.33947,0.48011,0.3966,0.63176,0.33889,0.00952,0.55916,0.65152,0.7622,0.98801,0.06667,0.27152,0.43791,0.63366,1,0.02474,0.51631,0.63827,0.65067,0.98022,0.21311,0.32602,0.52576,0.14286,0.2406,0.40092,0.19854,0.38254,0.42857,0.55201,0.65,0.0194,0.2694,0.53079,0.87029,0.923,0.03846,0.34827,0.6794,0.68016,1,0.59316,0.42891,0.37275,0.44864,0.36937,0.01429,0.50916,0.73267,0.66472,0.97297,0.02623,0.36062,0.48692,0.79032,1,beta
0.18519,0.38298,0.08621,0.55319,0.43269,0.26224,0.05703,0,0.60406,0.28708,0.36145,0.41958,0.29221,0.43796,0.16216,0.26946,0.28169,0.47468,0,0.27027,0.05397,0.65526,0.31494,0.37075,0.41438,0.44624,0.26301,0.40551,0.61383,0.69162,0.96484,1,0.04037,0.25564,0.53795,0.47242,0.86486,0.33182,0.55488,0.27778,0.37466,0.70588,0.37226,0.38841,0.67045,0.17765,0.47546,0.49851,0.38021,0.54375,0.27961,0.22148,0.80392,0.04037,0.25564,0.47255,0.34909,0.65116,0.23228,0.39769,0.78166,0.96484,1,0.26477,0.76316,0.56764,0.21246,0.33446,0.76111,0.04127,0.23666,0.39177,0.51423,0.78417,0.2902,0.5,0.65795,0.73267,0.91329,0.11959,0.33973,0.63528,0.62572,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13462,0.37271,0.53987,0.60729,1,0.35171,0.65166,0.2982,0.42977,0.59159,0.0619,0.42491,0.52228,0.27697,0.51351,0.24262,0.46784,0.61768,0.85,0.93617,small
0.63786,0.15319,0.06897,0.19149,0.11538,0.29021,0.04563,0.25131,0.24365,0.33971,0,0.25175,0.23377,0.60584,0.51351,0.35928,0.16901,0.60127,0.4,0.21622,0.07946,0.45,0.52644,0.32653,0.63699,0.22581,0.68497,0.23228,0.48991,0.63102,1,1,0.03106,0.51629,0.56696,0.64508,0.89189,0.20909,0.44207,0.66389,0.51482,0.53595,0.30657,0.603,0.4375,0.76218,0.19325,0.62985,0.23958,0.42813,0.58882,0.39597,0.53595,0.03106,0.45614,0.45098,0.48,0.90698,0.23228,0.48991,0.77293,1,1,0.49672,0.5,0.42175,0.58357,0.32432,0.42222,0.03175,0.47796,0.54978,0.68496,0.94245,0.23137,0.27815,0.42266,0.49257,1,0.09485,0.49328,0.87743,0.8618,0.89451,0.64169,0.1038,0.27518,0.68571,0.54135,0.1106,0.0499,0.25988,0.45549,0.58805,0.964,0.62823,0.62823,0.64437,0.83473,0.821,0.10577,0.32179,0.7691,0.5668,1,0.43536,0.67773,0.55013,0.27673,0.43544,0.04762,0.44322,0.62871,0.57434,0.87027,0.19344,0.2924,0.42715,0.59032,1,alfa
0.49794,0.03404,0.35632,0.26596,0.24038,0.33566,0.11027,0.24084,0.27411,0.37799,0.20482,0.37762,0.24675,0.18248,0.22703,0.2994,0.29108,0.60759,0.28333,0.26126,0.31334,0.39211,0.57241,0.33333,0.53425,0.28495,0.50578,0.02756,0.72622,0.61319,0.80078,1,0.00621,0.401,0.56473,0.64029,0.98198,0.10455,0.55183,0.61944,0.66038,0.78431,0.33212,0.59871,0.42614,0.55014,0.2546,0.57313,0.07813,0.54063,0.53618,0.60738,0.78431,0.00621,0.4411,0.51176,0.50727,0.9845,0.02756,0.68012,0.69432,0.76758,1,0.59956,0.38684,0.41645,0.50425,0.41216,0.40833,0.00635,0.45708,0.58442,0.75,1,0.09412,0.4106,0.67756,0.63861,0.90173,0.01237,0.31862,0.50822,0.65835,0.97363,0.38993,0.30994,0.36066,0,0.31579,0.34562,0.05613,0.2474,0.39648,0.48095,0.971,0.00862,0.14871,0.58811,0.67155,0.858,0.02885,0.54786,0.81395,0.7166,1,0.47529,0.6327,0.53213,0.2914,0.47748,0.00952,0.49817,0.64604,0.69096,1,0.07869,0.48733,0.5878,0.68065,0.89362,AsobreB
0.4321,0.04255,0.29885,0.33511,0.25,0.38462,0.14068,0.35602,0.15736,0.42584,0.31325,0.36364,0.27273,0.27007,0.2,0.22156,0.44131,0.23418,0.08333,0.33333,0.23988,0.35,0.65517,0.2449,0.51712,0.34409,0.28324,0.07874,0.69741,0.50267,0.67383,0.94012,0.00932,0.39098,0.70759,0.79137,0.97748,0.18182,0.60976,0.53611,0.66038,1,0.26277,0.64163,0.40341,0.28367,0.36503,0.55522,0.20833,0.6,0.52303,0.57718,1,0.00932,0.37845,0.60196,0.59091,0.98062,0.07874,0.69741,0.6048,0.67383,0.94012,0.61269,0.33421,0.38196,0.4136,0.32095,0.34444,0.00952,0.42459,0.72078,0.82724,0.98801,0.16078,0.4404,0.4793,0.52228,1,0.03918,0.48944,0.571,0.6833,0.95385,0.28806,0.34503,0.4356,0,0.2406,0.43779,0.08212,0.13617,0.38509,0.95469,0.99,0.01724,0.18642,0.5276,0.59728,0.827,0.03846,0.39715,0.59967,0.61336,1,0.4981,0.62322,0.36504,0.22013,0.48949,0.01429,0.44689,0.7995,0.79883,0.97297,0.13443,0.44444,0.47945,0.60968,1,AsobreB
