@relation 'Cylinder Bands.arff'

@attribute att01 {*WEKA*DUMMY*STRING*FOR*STRING*ATTRIBUTES*,19910108,19910109,19910104,19910111,19910112,19910114,19910117,19910125,19910103,19910129,19910123,19910130,19910127,19910131,19910201,19910118,19910206,19910208,19910211,19910215,19910113,19910213,19910212,19910214,19910221,19910223,19910220,19910216,19910304,19910303,19910301,19910309,19910306,19910311,19910227,19910302,19910307,19910308,19910310,19910317,19910314,19910316,19910318,19910319,19910322,19910325,19910320,19910323,19910402,19910404,19910330,19910405,19910327,19910406,19910511,19910501,19910502,19910503,19910507,19910508,19910517,19910505,19910409,19910415,19910416,19910426,19910422,19910428,19910419,19910430,19910423,19910605,19910604,19910603,19910529,19910524,19910531,19910528,19910610,19910611,19910614,19910627,19910626,19910622,19910619,19910618,19910617,19910609,19910607,19910707,19910629,19910706,19900514,19900509,19900511,19900518,19900414,19900418,19900606,19900507,19900409,19900524,19900425,19900417,19900517,19900426,19900505,19900510,19900603,19900617,19900602,19900608,19900615,19900612,19900614,19900621,19900622,19900611,19900626,19900625,19900702,19900706,19900705,19900330,19900707,19900708,19900710,19900726,19900727,19900723,19900620,19900719,19900718,19900806,19900730,19900801,19900811,19900804,19900805,19900807,19900810,19900809,19900813,19900812,19900814,19900819,19900818,19900820,19900830,19900831,19900825,19900824,19900821,19900921,19900920,19900913,19900909,19900910,19900915,19900924,19901002,19901003,19901001,19900926,19901006,19901007,19901004,19901005,19901010,19901017,19901008,19901014,19901027,19901101,19901102,19901031,19901023,19901030,19901107,19901114,19901108,19901105,19901109,19901106,19901113,19901117,19901115,19901125,19901119,19901116,19901124,19901120,19901121,19901206,19901208,19901209,19901219,19901222,19901211,19901212,19901215,19901230,19901210,19901218,19901214,19910810,19910815,19910829,19910712,19910804,19910719,19910727,19910718,19911124,19910807,19910817,19910903,19910729,19910818,19910730,19911211,19910809,19910806,19910924,19910923,19910915,19910802,19911209,19920105,19920115,19920114,19920110,19911104,19911103,19911102,19911203,19910920,19910822,19920220,19910724,19910917,19920205,19920208,19920207,19920408,19920402,19920317,19920405,19920416,19920326,19920320,19920515,19920523,19920529,19920530,19920531,19920603,19920610,19920705,19920709,19920808,19920822,19920826,19920911,19920915,19920918,19920920,19920712,19921001,19921004,19921125,19921129,19930113,19930205,19930217,19930219,19930227,19930309,19930407,19930421,19930514,19930624,19930906,19930908,19930915,19930916,19930928,19931008,19940904,19941004,19941001,19940927,19941007,19941005,19941009,19941010}
@attribute att11 {*WEKA*DUMMY*STRING*FOR*STRING*ATTRIBUTES*,X126,X266,B7,T133,J34,T218,X249,X788,M372,I320,I337,X352,X67,X817,X273,F108,F237,F267,S21,F492,X799,X823,X163,O4,E84,E81,E72,E310,X29,X292,J9,J582,X141,X818,V376,M254,R5,J33,J43,I357,I353,X291,X129,X297,X146,E303,E68,J42,X53,X821,X118,X826,R23,I354,I358,X760,E26,E69,E77,E83,E67,X791,E90,X271,F308,T281,F067,X405,E91,F615,F510,F670,M402,X18,F310,F72,X308,X720,G404,X798,X160,G416,X350,X264,X838,X89,X102,X830,X35,X390,X754,O2,3,F103,S180,O8,G608,F416,R14,X746,X195,M337,T32,M410,E510,G108,G145,X356,G95,X802,X779,T380,F146,X9,X21,X220,X147,E92,E85,F685,F569,X139,X12,G518,X116,X346,X103,E74,E86,X396,X155,X381,J62,Y216,G089,G572,X831,G78,X158,X804,G69,X820,I343,R2,I383,T176,Y255,X253,AA11,M362,F26,I820,X367,X793,F679,F242,M260,I331,O21,J68,F331,F571,M93,G467,F227,G496,F329,X203,T313,R4,R15,X400,O6,O14,T244,T383,T78,M4,F672,X776,X713,M432,M257,X138,X787,F590,F19,F89,R17,R29,X423,X414,X84,X96,G407,G150,X777,B6,F85,I301,F135,T178,F257,F170,F77,X95,I347,M45,J6,X135,X151,X750,T245,F374,B181,M332,T234,M39,F450,X281,X235,B125,T280,T8,F261,F264,F294,X232,X351,X25,O7,O15,X753,X60,J40,X153,X272,F131,F76,F383,J15,J38,J60,J45,X315,X766,W717,W516,F633,M200,X65,X333,X282,X184,R22,F236,F38,X91,X132,X377,T204,X197,X727,F192,I346,R6,G657,R7,F126,F159,F337,M103,M309,T284,T333,G55,X251,X326,X206,R9,G71,M74,G67,G84,X828,M65,T200,R34,X420,X389,X37,X771,G465,X185,X199,G519,G459,G3,G98,G625,X243,G81,G462,G640,O28,X127,X374,F601,X795,G604,G5,W357,W364,G60,G412,W406,G628,W395,O1,X770,X001,X019,T351,X304,W30,X809,M208,F466,X295,I010,W785,I349,I317,F219,F121,F133,X837,X819,R32,F372,R1,R3,X342,X242,X221,X108,X80,F482,X388,I309,I303,T368,Y270,Y228,R43,X742,F25,F169,I325,F629,F321,R18,X408,X201,X57,W90,T365,T117,T312,G48,T195,F98,W92,I365,I49,G634,X768,X13,R30,F620,X7,I324,M374,AA1,AA17,T233,X216,AA43,J29,G648,X66,G38,O5,R38,X36,X196,R25,AA40,1351,aa28,f131,aa58,aa45,aa29,aa43,i366,t31,aa067,i25,i400,i305,r32,w368,t30,m337,aa56,g433,x799,I46,Y209,e302,i311,t26,m272,ee304,x255,aa97,e78,e38,aa7,aa66,j44,aa70,j70}
@attribute att21 {*WEKA*DUMMY*STRING*FOR*STRING*ATTRIBUTES*,TVGUIDE,MODMAT,MASSEY,KMART,ROSES,CHILDCRAFT,HANOVRHOUSE,HANOVRHOUS,GUIDEPOSTS,HOMESHOP,USCAV,COLORTIL,WARDS,TARGET,WOOLWORTH,AMES,WOOLWRTH,ABBYPRESS,BELKS,SEARS,JCPENNY,CENPURCH,BELK,TOYSRUS,ECKERD,JCP,COLORTILE,BESTPROD,HANHOUSE,HILLS,SHEPLERS,HANOVERHOUSE,AUSTADS,NATLWILDLIFE,JAMESWAY,BURDINES,EXXON,HOMESHOPPING,NTLWILDLIFE,CHILDWORLD,DOWNS,GLOBAL,CASUALLIVING,CAMPINGWORLD,OLDVILLAGESHOP,GLOBALEQUP,YIELDHOUSE,REI,ECKERDS,WALMART,DUNNS,MERVYNS,LAZARUS,GALLS,COMPETITIVEDGE,CASLIVING,BRENDLS,SERVMERCH,LURIAS,ABBEYPRESS,HANOVERHSE,ABBEY,GURNEY,ADCO,KIDSRUS,PENNEY,CVS,homeshop,kmart,haNOverhouse,homeshopping,bestprod,venture,modmat,target,jfk,colorfulimage,toysrus,eckerds,jcp,walmart,eckerd,best}
@attribute att31 {*WEKA*DUMMY*STRING*FOR*STRING*ATTRIBUTES*,25503,47201,39039,37351,38039,35751,37000,35539,23052,38064,35521,37571,37340,35816,37352,37080,37157,25507,27490,35811,35334,37869,35752,35794,37441,37354,35335,37335,35870,25509,37386,27386,37254,35457,47202,37163,37355,35753,25513,38051,25514,25515,37081,35534,35754,37572,35814,37822,35458,47203,23055,25520,35982,35872,37168,37333,25517,37994,35871,37169,47169,32360,25519,35460,37365,37338,37758,35758,37915,37305,37501,37177,35759,37579,37502,37938,35528,37199,37003,37990,47204,37505,47103,34402,34545,36053,36859,34683,36648,34664,36858,25416,34546,36054,34752,36928,25424,34093,36649,34547,36894,36057,36024,34397,36846,38025,36874,37874,36911,25427,34092,36058,34367,34583,25428,23040,36784,47104,34714,36644,35683,34685,34894,36066,34493,34896,23050,36882,34483,34585,36776,25433,38016,34549,34175,34154,38061,25437,38013,34399,34066,34551,34749,47105,36197,25441,34754,36578,25440,38059,38218,25443,38240,34522,34587,34756,34996,25445,36165,34588,36059,25466,25477,47106,34716,34997,34553,36166,34442,34759,34781,34259,25447,34554,36167,25450,36805,38120,34692,35001,23048,25452,38121,35525,34099,25451,48201,34556,34590,34693,34694,25502,37001,35462,24780,37371,88231,37182,25530,37970,35529,35874,37508,37513,35761,37018,39200,39027,37189,37510,37964,37965,34250,47301,35880,25550,37068,29442,35522,37575,34272,34514,25532,37998,23233,34518,34014,34227,36423,34294,34293,34156,34453,34763,34157,34465,34527,47304,36567,34533,34905,34534,36568,36569,47401,35502,35986,37046,35831,85725,35661,37392,47403,85741,85750,47405,37191,35069,35425,71331,85813,85814}
@attribute att41 {YES,NO}
@attribute att51 {YES,NO}
@attribute att61 {BENTON,DAETWYLER,UDDEHOLM}
@attribute att71 {UNCOATED,COATED,SUPER}
@attribute att81 {UNCOATED,COATED,COVER}
@attribute att91 {YES,NO}
@attribute att101 {XYLOL,LACTOL,NAPTHA,LINE,OTHER}
@attribute att111 {YES,NO}
@attribute att121 {WoodHoe70,Motter70,Albert70,Motter94}
@attribute att131 {821,802,813,824,815,816,827,828}
@attribute att141 {1,2,3,4,5,6,7,8,9,10}
@attribute att151 {CATALOG,SPIEGEL,TABLOID}
@attribute att161 {NorthUS,SouthUS,CANADIAN,mideuropean,SCANDANAVIAN}
@attribute att171 {1910,1911,other}
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute class {band,noband}

@data
19901113,F601,MODMAT,47106,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,0.31579,0.18919,0.1675,0.28571,0.16667,0.58115,0.72222,0,0.63462,0.59889,0.49363,0,0,0.80645,0.33333,0.39354,0.66667,0.38923,1,band
19901117,X795,BRENDLS,34442,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,0.52632,0.21622,0.335,0.21053,0.35417,0.47644,0.07407,0.06145,0.69231,0.4234,0.6242,0,0,0.96774,0.33333,0.33289,0.66667,0.39227,1,band
19901114,G604,WOOLWORTH,34997,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,CANADIAN,1910,0.52632,0.32432,0.1675,0.37594,0.35417,0.58115,0.22222,0.30168,0.76923,0.3454,0.43949,0,0,0.80645,0.43333,0.0903,0.66667,0.48277,1,band
19901115,G5,WOOLWORTH,34997,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,0.52632,0.32432,0.335,0.3609,0.72917,0.58115,0.35185,0,0.69231,0.75209,0.31847,0.0625,0,0.83871,0.4,0.0903,0.66667,0.48277,1,band
19901125,W357,TOYSRUS,34759,NO,NO,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,1,SPIEGEL,CANADIAN,1910,0.15789,0.32432,0.335,0.36842,0.64583,0.21466,0.22222,0,0.84192,0.59889,0.49363,0,0,0.77419,0.26667,0.0903,0.66667,0.48277,1,noband
19901125,W364,TOYSRUS,34759,NO,NO,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1910,0.15789,0.32432,0.1675,0.66165,0.45833,0.21466,0.24074,0,0.84192,0.47632,0.63376,0.3125,0,0.80645,0.41667,0.0903,0.66667,0.48277,1,noband
19901119,G60,JCP,34781,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,NorthUS,1910,0.94737,0.21622,0.4175,0.5188,0.4375,0.37173,0.22222,0.40223,0.81731,0.19777,0.49363,0.3125,0,0.96774,0.3,0.18127,0.66667,0.48277,1,noband
19901119,G412,JCP,34781,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,0.94737,0.21622,0.25,0.3609,0.41667,0.6377,0.22222,0.44413,0.81731,0.1532,0.49682,0.1875,0,0.56452,0.2,0.18127,0.66667,0.48277,1,noband
19901125,W406,TOYSRUS,34759,NO,NO,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1910,0.31579,0.32432,0.1675,0.40075,0.4375,0.63351,0.14815,0,0.84192,0.49582,0.61146,0,0,0.64516,0.26667,0.0903,0.66667,0.48277,1,noband
19901116,G628,WOOLWORTH,34997,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,0.15789,0.27027,0.25,0.21053,0.77083,0.47644,0.16667,0,0.69231,0.71588,0.35987,0,0,0.67742,0.33333,0.0903,0.66667,0.48277,1,band
19901124,W395,TOYSRUS,34259,NO,NO,BENTON,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1911,0.31579,0.32432,0.335,0.28571,0.64583,0.37173,0.33333,0,0.65385,0.59889,0.49363,0,0,0,0,0.0903,0.66667,0.48277,1,band
19901120,T281,MODMAT,47106,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1911,0.31579,0.2973,0.4175,0.28571,0.27083,0.58115,0.62963,0,0.69231,0.35933,0.76752,0,0,0.80645,0.33333,0.39354,0.66667,0.48277,1,band
19901121,F601,MODMAT,47106,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911,0.31579,0.40541,0.25,0.21053,0.27083,0.58115,0.53704,0,0.69231,0.53482,0.56688,0,0,0.80645,0.33333,0.39354,0.66667,0.48277,1,band
19901114,X760,TVGUIDE,25447,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,2,TABLOID,NorthUS,1911,0.42105,0.16216,0.1675,0.28571,0.4375,0.58115,0.07407,0.40782,0.69231,0.20891,0.47452,0,0,0.80645,0.33333,0.2116,0.66667,0.48277,1,noband
19901115,O1,TARGET,34554,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,827,2,SPIEGEL,NorthUS,1910,0.42105,0.18919,0.1675,0.21053,0.375,0.79058,0.07407,0.31285,0.69231,0.27855,0.50318,0.5,0,0.80645,0.33333,0.24192,0.66667,0.48277,1,noband
19901115,O14,TARGET,34554,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,827,9,SPIEGEL,NorthUS,1911,0.42105,0.18919,0.5,0.21053,0.375,0.79058,0.07407,0,0.69231,0.49861,0.60828,0.5,0,0.96774,0.66667,0.24192,0.66667,0.48277,1,noband
19901113,X770,KMART,36167,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,SCANDANAVIAN,1910,0.42105,0.16216,0.5,0.34586,0.4375,0.79058,0.44444,0,0.88462,0.59889,0.49363,0.25,0,0.80645,0.46667,0.24192,0.66667,0.48277,1,noband
19901113,X766,KMART,36167,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,SCANDANAVIAN,1910,0.42105,0.16216,0.1675,0.25564,0.35417,0.79058,0.2963,0.58659,0.88462,0.18384,0.29936,0.25,0,0.80645,0.36667,0.24192,0.66667,0.38923,1,noband
19901206,X001,TVGUIDE,25450,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.42105,0.18919,0.6675,0.27068,0.3125,0.47644,0.07407,0,0.69231,0.49582,0.61146,0,0,0.80645,0.3,0.2116,0.66667,0.66377,1,noband
19901206,G81,LURIAS,36805,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,mideuropean,1910,0.52632,0.18919,0.335,0.3609,0.64583,0.58115,0.31481,0.32123,0.63462,0.30919,0.4586,0,0,0.80645,0.33333,0.33289,0.66667,0.66377,1,noband
19901206,G5,LURIAS,36805,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,TABLOID,mideuropean,1910,0.52632,0.18919,0.4175,0.43609,0.64583,0.58115,0.25926,0,0.61538,0.59889,0.17516,0.3125,0,0.83871,0.33333,0.33289,0.66667,0.66377,1,band
19901206,G5,LURIAS,36805,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,YES,WoodHoe70,815,2,TABLOID,mideuropean,1910,0.52632,0.18919,0.25,0.28571,0.6875,0.79058,0.35185,0,0.63462,0.4039,0.71656,0,0,0.80645,0.33333,0.33289,0.66667,0.48277,1,band
19901206,X019,TVGUIDE,25450,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1910,0.52632,0.18919,0.585,0.32331,0.33333,0.47644,0.07407,0.10056,0.69231,0.53482,0.45223,0,0,0.80645,0.3,0.2116,0.66667,0.66377,1,noband
19901208,T351,AUSTADS,38120,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,0.42105,0.21622,0.4175,0.66165,0.5625,0.47644,0.31481,0.10783,0.46154,0.04597,0.22019,0,0,0.80645,0.16667,0.39354,0.66667,0.66377,1,band
19901209,X304,ECKERDS,34692,NO,YES,BENTON,COATED,UNCOATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910,0.42105,0.18919,0.4175,0.28571,0.27083,0.63351,0.44444,0,0.57692,0.49582,0.61146,0.1875,0,0.64516,0.33333,0.0903,0.66667,0.48277,1,band
19901209,W30,SHEPLERS,35001,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,NorthUS,1910,0.31579,0.18919,0.1675,0.11278,0.5625,0.37173,0.2963,0,0.67308,0.59889,0.49363,0,0,0.80645,0.3,0.39354,0.66667,0.48277,1,noband
19901209,X220,GUIDEPOSTS,23048,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.31579,0.18919,0.5,0.32331,0.14583,0.47644,0.07407,0.2933,0.59615,0.32312,0.47452,0,0,0.64516,0.2,0.39354,0.66667,0.66377,1,noband
19901209,X809,GUIDEPOSTS,23048,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1910,0.31579,0.18919,0.5,0.3609,0.4375,0.47644,0.07407,0,0.59615,0.59889,0.49363,0,0,0.80645,0.33333,0.39354,0.66667,0.66377,1,noband
19901209,M208,ABBEYPRESS,27490,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,0.14737,0.18919,0.25,0.3609,0.27083,0.47644,0.55556,0,0.51923,0.53482,0.56688,0,0,0.96774,0.33333,0.2116,0.66667,0.48277,1,noband
19901209,F466,ABBEYPRESS,27490,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,0.14737,0.18919,0.25,0.3609,0.27083,0.47644,0.59259,0,0.51923,0.63788,0.44904,0,0,0.96774,0.33333,0.2116,0.66667,0.48277,1,noband
19901219,X295,TVGUIDE,25452,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.89474,0.40541,0.085,0.3985,0.33333,0.68586,0.07407,0.50559,0.69231,0.18384,0.39172,0,0,0.80645,0.26667,0.2116,0.66667,0.79293,1,band
19901222,I010,AUSTADS,38121,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,9,CATALOG,CANADIAN,1911,0.42105,0.67568,0.4175,0.3609,0.64583,0.58115,0.31481,0,0.57692,0.44011,0.67516,0,0,0.93548,0.36667,0.39354,0.66667,0.57602,1,band
19901209,W785,SHEPLERS,35001,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,NO,WoodHoe70,816,2,SPIEGEL,NorthUS,1910,0.35789,0.18919,0.335,0.24812,0.4375,0.79058,0.22222,0,0.69231,0.5766,0.51911,0,0,0.80645,0.66667,0.39354,0.66667,0.48277,1,band
19901211,I349,AUSTADS,38121,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,NO,WoodHoe70,815,2,CATALOG,CANADIAN,1910,0.42105,0.13514,0.4175,0.3609,0.66667,0.47644,0.11111,0,0.5,0.52925,0.57325,0.0625,0,0.80645,0.33333,0.39354,0.66667,0.66956,1,band
19901212,I317,AUSTADS,38121,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,NO,WoodHoe70,815,2,CATALOG,CANADIAN,1910,0.42105,0.18919,0.335,0.21053,0.66667,0.58115,0.18519,0,0.55769,0.49582,0.61146,0.0625,0,0.80645,0.33333,0.39354,0.66667,0.57602,1,band
19901215,F219,DOWNS,35525,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,NorthUS,1910,0.31579,0.51351,0.4175,0.27068,0.625,0.52717,0.24074,0,0.38462,0.49582,0.61146,0,0,0.93548,0.33333,0.39354,0.66667,0.66956,1,band
19901212,I331,AUSTADS,38121,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,CANADIAN,1910,0.42105,0.18919,0.585,0.3609,0.54167,0.47644,0.25926,0,0.75,0.49582,0.61146,0,0,0.80645,0.33333,0.39354,0.66667,0.66956,1,band
19901215,F121,HANOVERHSE,34099,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,0.42105,0.16216,0.335,0.15789,0.27083,0.58115,0.62963,0,0.65385,0.53482,0.56688,0,0,0.96774,0.26667,0.33289,0.66667,0.99971,1,noband
19901215,F133,HANOVERHSE,34099,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,0.42105,0.16216,0.335,0.15789,0.27083,0.58115,0.62963,0,0.65385,0.63788,0.44904,0,0,0.96774,0.23333,0.33289,0.66667,0.99971,1,noband
19901209,W30,SHEPLERS,35001,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,SPIEGEL,NorthUS,1910,0.21053,0.18919,0.1675,0.32331,0.47917,0.79058,0.18519,0,0.69231,0.59889,0.49363,0.1875,0,0.80645,0.66667,0.39354,0.66667,0.48277,1,noband
19901219,X837,TVGUIDE,25452,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1910,0.84211,0.40541,0.1675,0.29323,0.375,0.47644,0.07407,0.53073,0.69231,0.18384,0.36306,0,0,0.87097,0.2,0.2116,0.66667,0.79293,1,noband
19901212,X819,TVGUIDE,25451,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910,0.63158,0.13514,0.4175,0.29323,0.25,0.47644,0.07407,0.54469,0.55769,0.08914,0.45541,0,0,0.80645,0.3,0.2116,0.66667,0.66956,1,noband
19901230,B125,MODMAT,48201,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1911,0.77895,0.45946,0.75,0.28571,0.4375,0.58115,0.22222,0.1648,0.53846,0.49582,0.42357,0.25,0,0.80645,0.26667,0.39354,0.66667,0.57602,1,band
19901210,R32,TARGET,34556,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1910,0.26316,0.18919,0.1675,0.3609,0.27083,0.26702,0.22222,0,0.92308,0.49582,0.61146,0.1875,0,0.96774,0.26667,0.0903,0.66667,0.66956,1,band
19901215,F372,DOWNS,35525,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,0.31579,0.51351,0.335,0.82707,0.41667,0.47644,0.2963,0.17458,0.38462,0.42479,0.49363,0,0,0.96774,0.4,0.39354,0.66667,0.66956,1,band
19901212,R1,TARGET,34556,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1910,0.26316,0.13514,0.1675,0.21053,0.47917,0.1623,0.14815,0,0.92308,0.49582,0.61146,0.125,0,0.80645,0.26667,0.0903,0.66667,0.66956,1,noband
19901218,R3,TARGET,34556,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1910,0.26316,0.40541,0.34047,0.32331,0.79167,0.47644,0.18519,0,0.90385,0.59889,0.49363,0.0625,0,0.83871,0.2,0.0903,0.66667,0.66956,1,noband
19901214,R9,TARGET,34556,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1910,0.26316,0.16216,0.34047,0.28571,0.47917,0.37173,0.25926,0,0.92231,0.49582,0.61146,0.5625,0,0.80645,0.23333,0.0903,0.66667,0.66956,1,noband
19901211,X342,AMES,34590,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1910,0.52632,0.13514,0.4175,0.28571,0.3125,0.58115,0.25926,0,0.85885,0.49582,0.61146,0.5,0,0.48387,0.33333,0.18127,0.66667,0.66956,1,noband
19901211,X242,AMES,34590,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910,0.52632,0.13514,0.25,0.28571,0.64583,0.58115,0.25926,0,0.85885,0.49582,0.61146,0.5,0,0.96774,0.33333,0.18127,0.66667,0.66956,1,noband
19901214,X221,ECKERDS,34693,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910,0.42105,0.16216,0.1675,0.36842,0.35417,0.79058,0.25926,0,0.69231,0.59889,0.49363,0.0625,0,0.80645,0.4,0.0903,0.66667,0.66956,1,noband
19901214,X108,ECKERDS,34693,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,CANADIAN,1910,0.52632,0.16216,0.1675,0.33835,0.47917,0.79058,0.5,0,0.69231,0.59889,0.49363,0.0625,0,0.80645,0.5,0.0903,0.66667,0.66956,1,noband
19901218,X80,ECKERDS,34694,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910,0.10526,0.16216,0.5,0.32331,0.35417,0.63351,0.25926,0.06983,0.73077,0.47354,0.55732,0.28125,0,0.6129,0.43333,0.0903,0.66667,0.89632,1,noband
19901218,F482,DOWNS,35525,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,0.31579,0.16216,0.335,0.32331,0.39583,0.58115,0.22222,0.10056,0.67308,0.53482,0.44904,0.25,0,0.96774,0.33333,0.39354,0.66667,0.99971,1,noband
19901230,X388,TVGUIDE,25502,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,2,TABLOID,NorthUS,1911,0.56842,0.45946,0.335,0.3609,0.4375,0.58115,0.25926,0.39385,0.48077,0.26462,1,0,0,0.96774,0.3,0.2116,0.66667,0.57602,1,band
19910810,I309,CHILDCRAFT,37001,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911,0.42105,0.72973,0.25,0.28571,0.39583,0.58115,0.62963,0,0.57692,0.49582,0.61146,0,0,0.96774,0.4,0.33289,0.66667,0.57617,1,band
19910815,X381,ECKERDS,35462,NO,YES,BENTON,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,NorthUS,1910,0.31579,0.62162,0.1675,0.43609,0.375,0,0.25926,0,0.73077,0.49582,0.61146,0,0,0.83871,0.46667,0.0903,0.66667,0.57617,1,band
